"exercicio";"uo_cod";"uo_desc";"fonte_cod";"fonte_desc";"rp_cod";"rp_desc";"gnd_cod";"gnd_desc";"ploa";"loa";"loa_mais_credito";"empenhado";"liquidado";"pago"
2020;"30905";"Fundo de Defesa de Direitos Difusos";"174";"Taxas e Multas pelo Exercício do Poder de Polícia e Multas Provenientes de Processos Judiciais";"0";"Financeira";"9";"Reserva de Contingência";465776400;465776400;465776400;0;0;0
2020;"52921";"Fundo do Exército";"263";"Recursos Próprios Decorrentes da Alienação de Bens e Direitos do Patrimônio Público";"0";"Financeira";"9";"Reserva de Contingência";3141784;3141784;3141784;0;0;0
2020;"36901";"Fundo Nacional de Saúde";"100";"Recursos Primários de Livre Aplicação";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;478111892;557848300;557812750;557812750;557812750
2020;"52932";"Fundo de Desenvolvimento do Ensino Profissional Marítimo";"135";"Cota-Parte do Adicional ao Frete para Renovação da Marinha Mercante";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";2800000;2800000;2775121;2775121;2088569;2054935
2020;"30907";"Fundo Penitenciário Nacional";"386";"Recursos Vinculados a Aplicações em Políticas Públicas Específicas";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;2519189;2463841;0;0
2020;"26298";"Fundo Nacional de Desenvolvimento da Educação";"144";"Títulos de Responsabilidade do Tesouro Nacional - Outras Aplicações";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;8085364;8045535;7799043;7585565
2020;"52902";"Fundo de Administração do Hospital das Forças Armadas";"150";"Recursos Próprios Primários de Livre Aplicação";"2";"Primária discricionária, considerada no cálculo do RP";"9";"Reserva de Contingência";0;115199;115199;0;0;0
2020;"74902";"Recursos sob Supervisão do Fundo de Financiamento ao Estudante do Ensino Superior/FIES - Min. da Educação";"144";"Títulos de Responsabilidade do Tesouro Nacional - Outras Aplicações";"2";"Primária discricionária, considerada no cálculo do RP";"5";"Inversões Financeiras";5620835;5428490;5646415;5646415;5646415;5646415
2020;"52921";"Fundo do Exército";"250";"Recursos Próprios Primários de Livre Aplicação";"0";"Financeira";"9";"Reserva de Contingência";214321767;214321767;214321767;0;0;0
2020;"26298";"Fundo Nacional de Desenvolvimento da Educação";"313";"Contribuição do Salario-Educação ";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;8.8e+08;879984503;467715575;466126437
2020;"25915";"Fundo de Amparo ao Trabalhador";"176";"Outras Contribuições Sociais";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";24002910;24002910;24002910;24002910;24002910;24002910
2020;"36901";"Fundo Nacional de Saúde";"144";"Títulos de Responsabilidade do Tesouro Nacional - Outras Aplicações";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";0;0;444900000;442993527;400535337;400535337
2020;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"150";"Recursos Próprios Primários de Livre Aplicação";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";50000;0;0;0;0;0
2020;"39902";"Fundo Nacional de Aviação Civil - FNAC";"186";"Recursos Vinculados a Aplicações em Políticas Públicas Específicas";"0";"Financeira";"9";"Reserva de Contingência";623662246;623662246;623662246;0;0;0
2020;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"144";"Títulos de Responsabilidade do Tesouro Nacional - Outras Aplicações";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;39404;39404;0;0
2020;"52911";"Fundo Aeronáutico";"281";"Recursos de Convênios";"0";"Financeira";"9";"Reserva de Contingência";3344867;3344867;3344867;0;0;0
2020;"71906";"Fundo Especial de Financiamento de Campanhas";"144";"Títulos de Responsabilidade do Tesouro Nacional - Outras Aplicações";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";495435710;1765195267;1765195267;1765195267;1765195267;1765195267
2020;"39902";"Fundo Nacional de Aviação Civil - FNAC";"650";"Recursos Próprios Primários de Livre Aplicação";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;4e+05;4e+05;4e+05;4e+05
2020;"55901";"Fundo Nacional de Assistência Social";"188";"Recursos Financeiros de Livre Aplicação";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;112823766;115919947;115919946;89720632;89720632
2020;"74902";"Recursos sob Supervisão do Fundo de Financiamento ao Estudante do Ensino Superior/FIES - Min. da Educação";"280";"Recursos Próprios Financeiros";"0";"Financeira";"5";"Inversões Financeiras";3515208652;3515208652;3515208652;2909161373;2268185067;2268185067
2020;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"300";"Recursos Primários de Livre Aplicação";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";0;0;2e+07;18032209;18032209;18032209
2020;"30907";"Fundo Penitenciário Nacional";"380";"Recursos Próprios Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;1303976;0;0;0
2020;"73901";"Fundo Constitucional do Distrito Federal - FCDF";"151";"Recursos Livres da Seguridade Social";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";1.7e+07;1.7e+07;1284384;1284383;1015671;1015671
2020;"39902";"Fundo Nacional de Aviação Civil - FNAC";"100";"Recursos Primários de Livre Aplicação";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";0;11767033;5950273;3625211;0;0
2020;"52931";"Fundo Naval";"135";"Cota-Parte do Adicional ao Frete para Renovação da Marinha Mercante";"0";"Financeira";"9";"Reserva de Contingência";10722782;10722782;10722782;0;0;0
2020;"30907";"Fundo Penitenciário Nacional";"380";"Recursos Próprios Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";0;0;123082327;98347993;8932077;8932077
2020;"52921";"Fundo do Exército";"250";"Recursos Próprios Primários de Livre Aplicação";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";23907512;23907512;37476181;37362777;16907365;16823377
2020;"36901";"Fundo Nacional de Saúde";"188";"Recursos Financeiros de Livre Aplicação";"8";"Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;12500000;93679351;89379341;85279351;85279351
2020;"25915";"Fundo de Amparo ao Trabalhador";"340";"Contribuições para os Programas PIS/Pasep ";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;2349430000;2349430000;2349430000;2349430000
2020;"55903";"Fundo Nacional de Cultura";"166";"Recursos Financeiros de Aplicação Vinculada";"0";"Financeira";"9";"Reserva de Contingência";56559173;56559173;56559173;0;0;0
2020;"24906";"Fundo de Universalização dos Serviços de Telecomunicações - FUST";"172";"Outras Contribuições Econômicas";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";61281;61281;61281;0;0;0
2020;"25917";"Fundo do Regime Geral de Previdência Social";"100";"Recursos Primários de Livre Aplicação";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;309761095;309460042;198834578;198704574
2020;"74902";"Recursos sob Supervisão do Fundo de Financiamento ao Estudante do Ensino Superior/FIES - Min. da Educação";"100";"Recursos Primários de Livre Aplicação";"9";"Primária discricionária, decorrente de emendas de relator-geral do PLOA, excluídas as de ordem técnica, considerada no cálculo do RP";"5";"Inversões Financeiras";0;3891339;3891339;3891339;3891339;3891339
2020;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"142";"Compensações Financeiras pela Produção de Petróleo, Gás Natural e Outros Hidrocarbonetos Fluidos";"0";"Financeira";"9";"Reserva de Contingência";745257212;745257212;745257212;0;0;0
2020;"36901";"Fundo Nacional de Saúde";"144";"Títulos de Responsabilidade do Tesouro Nacional - Outras Aplicações";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;14974816289;13287819564;13072671572;12376741134
2020;"93481";"Recursos sob Supervisão Fundo de Financiamento ao Estudante do Ensino Superior/FIES - Min. da Educação";"944";"Títulos de Responsabilidade do Tesouro Nacional - Outras Aplicações - CONDICIONADOS";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";369926484;357267600;0;0;0;0
2020;"25915";"Fundo de Amparo ao Trabalhador";"174";"Taxas e Multas pelo Exercício do Poder de Polícia e Multas Provenientes de Processos Judiciais";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";65394811;65394811;65394811;28500000;28500000;28500000
2020;"93103";"Recursos sob Supervisão do Fundo Nacional de Assistência Social";"944";"Títulos de Responsabilidade do Tesouro Nacional - Outras Aplicações - CONDICIONADOS";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";379686229;366693365;0;0;0;0
2020;"36901";"Fundo Nacional de Saúde";"336";"Recursos Vinculados a Aplicações em Outras Políticas Públicas";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;398541976;398541976;398541976;398541976
2020;"36901";"Fundo Nacional de Saúde";"150";"Recursos Próprios Primários de Livre Aplicação";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";200848069;200848069;170018069;170018069;168410287;168410287
2020;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"180";"Recursos Próprios Financeiros";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";0;0;18906710;18888537;18150141;11881881
2020;"26298";"Fundo Nacional de Desenvolvimento da Educação";"142";"Compensações Financeiras pela Produção de Petróleo, Gás Natural e Outros Hidrocarbonetos Fluidos";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";646012662;0;9784365;9784365;8178800;8178800
2020;"20927";"Fundo de Imprensa Nacional";"156";"Contribuição do Servidor para o Plano de Seguridade Social do Servidor Público";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";57843603;57843603;49864152;48867213;48867213;41971025
2020;"30907";"Fundo Penitenciário Nacional";"300";"Recursos Primários de Livre Aplicação";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;192505486;64588125;54089671;54089671
2020;"52911";"Fundo Aeronáutico";"270";"Recursos Próprios Primários com Aplicação Específica";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";0;0;25720470;25695058;6127966;6109369
2020;"52902";"Fundo de Administração do Hospital das Forças Armadas";"151";"Recursos Livres da Seguridade Social";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";30240709;29068248;28809967;28809966;20792843;20548172
2020;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"172";"Outras Contribuições Econômicas";"0";"Financeira";"9";"Reserva de Contingência";3251688654;3251688654;3251688654;0;0;0
2020;"52921";"Fundo do Exército";"650";"Recursos Próprios Primários de Livre Aplicação";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;23634354;23654958;2983977;2982364
2020;"36901";"Fundo Nacional de Saúde";"321";"Aplicações Definidas na ADPF nº 568";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;1143941554;1143941546;1143941546;1143941546
2020;"74901";"Recursos sob Supervisão do Fundo de Defesa da Economia Cafeeira/Funcafé - MAPA";"150";"Recursos Próprios Primários de Livre Aplicação";"0";"Financeira";"5";"Inversões Financeiras";80860;80860;80860;0;0;0
2020;"39902";"Fundo Nacional de Aviação Civil - FNAC";"100";"Recursos Primários de Livre Aplicação";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;5317885;5317885;5317885;5317885
2020;"55901";"Fundo Nacional de Assistência Social";"144";"Títulos de Responsabilidade do Tesouro Nacional - Outras Aplicações";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;366693365;366396416;359451850;359451850
2020;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"100";"Recursos Primários de Livre Aplicação";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;54958;54958;54958;0;0
2020;"55901";"Fundo Nacional de Assistência Social";"139";"Alienação de Bens Apreendidos";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";79202915;79202915;78499170;78499170;78499170;78499170
2020;"71904";"Fundo de Estabilidade do Seguro Rural - Recursos sob Supervisão do Ministério da Economia";"180";"Recursos Próprios Financeiros";"0";"Financeira";"9";"Reserva de Contingência";182549151;182549151;182549151;0;0;0
2020;"30907";"Fundo Penitenciário Nacional";"180";"Recursos Próprios Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";21842247;21842247;13342247;12554963;119908;108842
2020;"26298";"Fundo Nacional de Desenvolvimento da Educação";"100";"Recursos Primários de Livre Aplicação";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";77027615;72544498;72896980;70977789;70963315;66953319
2020;"74904";"Recursos sob Supervisão do Fundo da Marinha Mercante/FMM - Ministério da Infraestrutura";"135";"Cota-Parte do Adicional ao Frete para Renovação da Marinha Mercante";"0";"Financeira";"5";"Inversões Financeiras";2620637482;2620637482;2620637482;0;0;0
2020;"39902";"Fundo Nacional de Aviação Civil - FNAC";"186";"Recursos Vinculados a Aplicações em Políticas Públicas Específicas";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";8200000;8e+06;7928615;7928615;3253435;3253435
2020;"52931";"Fundo Naval";"281";"Recursos de Convênios";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";517043;517043;0;0;0;0
2020;"26298";"Fundo Nacional de Desenvolvimento da Educação";"293";"Produto da Aplicação dos Recursos a Conta do Salário - Educação";"9";"Primária discricionária, decorrente de emendas de relator-geral do PLOA, excluídas as de ordem técnica, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;102244726;0;0;0;0
2020;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"135";"Cota-Parte do Adicional ao Frete para Renovação da Marinha Mercante";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;50000;50000;50000;50000;50000
2020;"52911";"Fundo Aeronáutico";"950";"Recursos Próprios Primários de Livre Aplicação -  CONDICIONADOS";"2";"Primária discricionária, considerada no cálculo do RP";"9";"Reserva de Contingência";0;344158;344158;0;0;0
2020;"52931";"Fundo Naval";"680";"Recursos Próprios Financeiros";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";0;0;4755078;4752664;451806;402972
2020;"53906";"Fundo Nacional de Habitação de Interesse Social - FNHIS";"188";"Recursos Financeiros de Livre Aplicação";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";0;66654451;0;0;0;0
2020;"53906";"Fundo Nacional de Habitação de Interesse Social - FNHIS";"180";"Recursos Próprios Financeiros";"9";"Primária discricionária, decorrente de emendas de relator-geral do PLOA, excluídas as de ordem técnica, considerada no cálculo do RP";"4";"Investimentos";0;12500000;12500000;12500000;1552267;1552267
2020;"52931";"Fundo Naval";"174";"Taxas e Multas pelo Exercício do Poder de Polícia e Multas Provenientes de Processos Judiciais";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";810000;810000;656833;656833;397646;369290
2020;"55901";"Fundo Nacional de Assistência Social";"100";"Recursos Primários de Livre Aplicação";"9";"Primária discricionária, decorrente de emendas de relator-geral do PLOA, excluídas as de ordem técnica, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;662471837;180067547;180029540;179479540;179479540
2020;"74915";"Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE - M. Desenvolv. Regional";"301";"Transferências do Imposto sobre a Renda e sobre Produtos Industrializados";"0";"Financeira";"5";"Inversões Financeiras";0;0;3569829;3569829;3569829;3569829
2020;"39902";"Fundo Nacional de Aviação Civil - FNAC";"100";"Recursos Primários de Livre Aplicação";"7";"Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP";"4";"Investimentos";0;15321044;8864293;8864293;0;0
2020;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"172";"Outras Contribuições Econômicas";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;130069602;169949993;169949992;78862550;78294397
2020;"55901";"Fundo Nacional de Assistência Social";"188";"Recursos Financeiros de Livre Aplicação";"8";"Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;605343;605343;455343;405000;405000
2020;"55903";"Fundo Nacional de Cultura";"186";"Recursos Vinculados a Aplicações em Políticas Públicas Específicas";"0";"Financeira";"9";"Reserva de Contingência";13779709;13779709;13779709;0;0;0
2020;"74919";"Recursos sob Supervisão do Fundo de Desenvolvimento do Centro-Oeste/FDCO - M. Desenvolv. Regional";"680";"Recursos Próprios Financeiros";"0";"Financeira";"5";"Inversões Financeiras";0;0;252958949;252958949;0;0
2020;"52911";"Fundo Aeronáutico";"250";"Recursos Próprios Primários de Livre Aplicação";"2";"Primária discricionária, considerada no cálculo do RP";"9";"Reserva de Contingência";0;4684570;4684570;0;0;0
2020;"52931";"Fundo Naval";"100";"Recursos Primários de Livre Aplicação";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";31063750;29859378;32577571;33764268;26759433;26466686
2020;"52921";"Fundo do Exército";"100";"Recursos Primários de Livre Aplicação";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";0;0;2360041;2359793;8061;8061
2020;"74914";"Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO - M. Desenvolv. Regional";"301";"Transferências do Imposto sobre a Renda e sobre Produtos Industrializados";"0";"Financeira";"5";"Inversões Financeiras";0;0;1189943;1189943;1189943;1189943
2020;"52921";"Fundo do Exército";"250";"Recursos Próprios Primários de Livre Aplicação";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";144228532;144228532;126465049;126478515;86046061;85008058
2020;"73901";"Fundo Constitucional do Distrito Federal - FCDF";"300";"Recursos Primários de Livre Aplicação";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";0;0;21664065;21664065;21664065;21664065
2020;"73901";"Fundo Constitucional do Distrito Federal - FCDF";"923";"Contribuição para o Custeio das Pensões Militares - CONDICIONADOS";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";207678183;207678183;0;0;0;0
2020;"26298";"Fundo Nacional de Desenvolvimento da Educação";"293";"Produto da Aplicação dos Recursos a Conta do Salário - Educação";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";102244726;0;0;0;0;0
2020;"81901";"Fundo Nacional para a Criança e o Adolescente - FNCA";"118";"Receitas de Concursos de Prognósticos";"0";"Financeira";"9";"Reserva de Contingência";1758558;1758558;1758558;0;0;0
2020;"52931";"Fundo Naval";"300";"Recursos Primários de Livre Aplicação";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;1;1;1;1
2020;"71903";"Fundo Social - FS";"142";"Compensações Financeiras pela Produção de Petróleo, Gás Natural e Outros Hidrocarbonetos Fluidos";"0";"Financeira";"5";"Inversões Financeiras";8468461108;8468461108;8468461108;0;0;0
2020;"52921";"Fundo do Exército";"270";"Recursos Próprios Primários com Aplicação Específica";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";0;0;47830790;47829059;7417779;7255391
2020;"26298";"Fundo Nacional de Desenvolvimento da Educação";"188";"Recursos Financeiros de Livre Aplicação";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;192650797;150541831;145356715;1219862;1219862
2020;"81902";"Fundo Nacional do Idoso - FNI";"180";"Recursos Próprios Financeiros";"9";"Primária discricionária, decorrente de emendas de relator-geral do PLOA, excluídas as de ordem técnica, considerada no cálculo do RP";"4";"Investimentos";0;1205000;0;0;0;0
2020;"39902";"Fundo Nacional de Aviação Civil - FNAC";"280";"Recursos Próprios Financeiros";"9";"Primária discricionária, decorrente de emendas de relator-geral do PLOA, excluídas as de ordem técnica, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;9753384;3235122;3235122;1462206;1462206
