"exercicio";"uo_cod";"uo_desc";"fonte_cod";"fonte_desc";"rp_cod";"rp_desc";"gnd_cod";"gnd_desc";"ploa";"loa";"loa_mais_credito";"empenhado";"liquidado";"pago"
2019;"30907";"Fundo Penitenciário Nacional";"380";"Recursos Próprios Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";0;0;205247010;175602421;3946852;3946852
2019;"74914";"Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO - M. Desenvolv. Regional";"301";"Transferências do Imposto sobre a Renda e sobre Produtos Industrializados";"0";"Financeira";"5";"Inversões Financeiras";0;0;38673323;38673323;38673323;38673323
2019;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"172";"Outras Contribuições Econômicas";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";1e+07;1e+07;1e+07;1e+07;155200;155200
2019;"40901";"Fundo de Amparo ao Trabalhador";"188";"Remuneração das Disponibilidades do Tesouro Nacional";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;7500000;0;0;0;0
2019;"20927";"Fundo de Imprensa Nacional";"150";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";5500000;5500000;6e+05;187774;21521;21521
2019;"56902";"Fundo Nacional de Habitação de Interesse Social - FNHIS";"100";"Recursos Ordinários";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"4";"Investimentos";0;2.06e+08;0;0;0;0
2019;"52932";"Fundo de Desenvolvimento do Ensino Profissional Marítimo";"135";"Cota-Parte do Adicional ao Frete para Renovação da Marinha Mercante";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";508200;508200;508200;508602;374094;368597
2019;"36901";"Fundo Nacional de Saúde";"118";"Receitas de Concursos de Prognósticos";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";7515858;7515858;3315858;3315858;0;0
2019;"30907";"Fundo Penitenciário Nacional";"188";"Remuneração das Disponibilidades do Tesouro Nacional";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"4";"Investimentos";0;0;1730387;1630387;0;0
2019;"26298";"Fundo Nacional de Desenvolvimento da Educação";"169";"Contribuição Patronal para o Plano de Seguridade Social do Servidor Público";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";18082365;18082365;18082365;18013712;18013712;14968811
2019;"40901";"Fundo de Amparo ao Trabalhador";"180";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;531610214;0;0;0;0
2019;"81902";"Fundo Nacional do Idoso - FNI";"180";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;0;1770000;1770000;616825;616825
2019;"52902";"Fundo de Administração do Hospital das Forças Armadas";"180";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";583487;583487;143487;143487;120224;98980
2019;"42902";"Fundo Nacional de Cultura";"130";"Contribuição para o Desenvolvimento da Indústria Cinematográfica Nacional";"0";"Financeira";"5";"Inversões Financeiras";0;6.5e+08;0;0;0;0
2019;"93102";"Recursos sob Supervisão Fundo do Regime Geral da Previdência Social";"944";"Títulos de Responsabilidade do Tesouro Nacional - Outras Aplicações - CONDICIONADOS";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";201705263179;201705263179;0;0;0;0
2019;"30912";"Fundo Nacional Antidrogas";"188";"Remuneração das Disponibilidades do Tesouro Nacional";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"4";"Investimentos";0;2300000;0;0;0;0
2019;"30912";"Fundo Nacional Antidrogas";"150";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;0;17442794;16926105;3744647;3744647
2019;"81901";"Fundo Nacional para a Criança e o Adolescente - FNCA";"180";"Recursos Próprios Financeiros";"0";"Financeira";"9";"Reserva de Contingência";5962868;5962868;5962868;0;0;0
2019;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"134";"Compensações Financeiras pela Utilização de Recursos Hídricos";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";7673502;7673502;8321266;8321266;7707821;7440376
2019;"30911";"Fundo Nacional de Segurança Pública";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;34668767;27256997;0;0
2019;"52932";"Fundo de Desenvolvimento do Ensino Profissional Marítimo";"176";"Outras Contribuições Sociais";"0";"Financeira";"9";"Reserva de Contingência";65696129;65696129;65696129;0;0;0
2019;"30907";"Fundo Penitenciário Nacional";"174";"Taxas e Multas pelo Exercício do Poder de Polícia e Multas Provenientes de Processos Judiciais";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";17515083;0;0;0;0;0
2019;"55901";"Fundo Nacional de Assistência Social";"153";"Contribuição para Financiamento da Seguridade Social - COFINS";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;495413496;495413496;495205877;495205877
2019;"55903";"Fundo Nacional de Cultura";"178";"Fundo de Fiscalização das Telecomunicações";"0";"Financeira";"9";"Reserva de Contingência";36704039;0;36704039;0;0;0
2019;"52911";"Fundo Aeronáutico";"300";"Recursos Ordinários ";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;32289768;32163942;171022;171022
2019;"55902";"Fundo do Regime Geral de Previdência Social";"153";"Contribuição para Financiamento da Seguridade Social - COFINS";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;14784365402;0;0;0;0
2019;"20927";"Fundo de Imprensa Nacional";"100";"Recursos Ordinários";"0";"Financeira";"1";"Pessoal e Encargos Sociais";3939000;3939000;5725785;3939000;3126347;2908305
2019;"26298";"Fundo Nacional de Desenvolvimento da Educação";"300";"Recursos Ordinários ";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";0;0;29810;0;0;0
2019;"74912";"Recursos sob Supervisão do Fundo Nacional de Cultura";"186";"Recursos Vinculados a Aplicações em Políticas Públicas Específicas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";8e+05;8e+05;0;0;0;0
2019;"40901";"Fundo de Amparo ao Trabalhador";"150";"Recursos Próprios Não-Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;40300146;0;0;0;0
2019;"25913";"Fundo Especial de Treinamento e Desenvolvimento";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;20204800;0;0;0;0
2019;"52921";"Fundo do Exército";"280";"Recursos Próprios Financeiros";"0";"Financeira";"9";"Reserva de Contingência";87327807;87327807;87327807;0;0;0
2019;"82902";"Fundo Nacional de Segurança Pública";"118";"Receitas de Concursos de Prognósticos";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;200864995;0;0;0;0
2019;"81901";"Fundo Nacional para a Criança e o Adolescente - FNCA";"396";"Doações de Pessoas Físicas e Instituições Públicas e Privadas Nacionais";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;11685000;1668865;468865;468865
2019;"36901";"Fundo Nacional de Saúde";"386";"Recursos Vinculados a Aplicações em Políticas Públicas Específicas";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;91621319;91621293;81738557;81331235
2019;"36901";"Fundo Nacional de Saúde";"153";"Contribuição para Financiamento da Seguridade Social - COFINS";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"4";"Investimentos";34586000;32856700;15556700;15278112;7745738;7745738
2019;"40901";"Fundo de Amparo ao Trabalhador";"188";"Remuneração das Disponibilidades do Tesouro Nacional";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"4";"Investimentos";0;3560000;0;0;0;0
2019;"81902";"Fundo Nacional do Idoso - FNI";"180";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";3e+06;3e+06;1230000;1229614;1153014;1153014
2019;"74912";"Recursos sob Supervisão do Fundo Nacional de Cultura";"130";"Contribuição para o Desenvolvimento da Indústria Cinematográfica Nacional";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";1500000;1500000;1500000;1500000;0;0
2019;"30911";"Fundo Nacional de Segurança Pública";"318";"Receitas de Concursos de Prognósticos";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;0;10500000;10500000;0;0
2019;"55903";"Fundo Nacional de Cultura";"188";"Remuneração das Disponibilidades do Tesouro Nacional";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"4";"Investimentos";0;0;8080387;7174771;302800;202800
2019;"74904";"Recursos sob Supervisão do Fundo da Marinha Mercante/FMM - Ministério da Infraestrutura";"135";"Cota-Parte do Adicional ao Frete para Renovação da Marinha Mercante";"0";"Financeira";"5";"Inversões Financeiras";1905589690;1905589690;1905589690;402754959;402754959;402754959
2019;"36901";"Fundo Nacional de Saúde";"169";"Contribuição Patronal para o Plano de Seguridade Social do Servidor Público";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";1562540343;1562540343;1195312044;1195198754;1195198754;1065645242
2019;"55901";"Fundo Nacional de Assistência Social";"100";"Recursos Ordinários";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";1023284930;1023284930;1229254631;1228104976;1194498006;1194498006
2019;"30907";"Fundo Penitenciário Nacional";"350";"Recursos Próprios Não-Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";0;0;79021322;77597919;19231364;19231364
2019;"42902";"Fundo Nacional de Cultura";"130";"Contribuição para o Desenvolvimento da Indústria Cinematográfica Nacional";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;15246432;0;0;0;0
2019;"30907";"Fundo Penitenciário Nacional";"118";"Receitas de Concursos de Prognósticos";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";111797693;0;122230050;90537850;64952893;64404502
2019;"42902";"Fundo Nacional de Cultura";"150";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;20072801;0;0;0;0
2019;"73901";"Fundo Constitucional do Distrito Federal - FCDF";"100";"Recursos Ordinários";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";143903202;143903202;122721504;121981630;82078507;82064532
2019;"30912";"Fundo Nacional Antidrogas";"139";"Alienação de Bens Apreendidos";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;0;7430883;7430883;2112626;2112626
2019;"71903";"Fundo Social - FS";"280";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";5e+05;5e+05;5e+05;0;0;0
2019;"25915";"Fundo de Amparo ao Trabalhador";"180";"Recursos Próprios Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";29989358181;0;18286991555;17260138160;16939379996;16939379996
2019;"55903";"Fundo Nacional de Cultura";"130";"Contribuição para o Desenvolvimento da Indústria Cinematográfica Nacional";"0";"Financeira";"9";"Reserva de Contingência";104577855;0;104577855;0;0;0
2019;"52931";"Fundo Naval";"280";"Recursos Próprios Financeiros";"0";"Financeira";"9";"Reserva de Contingência";26888566;26888566;26888566;0;0;0
2019;"26298";"Fundo Nacional de Desenvolvimento da Educação";"293";"Produto da Aplicação dos Recursos a Conta do Salário - Educação";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";102831218;102831218;94308535;94133859;52285698;52285698
2019;"74915";"Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE - M. Desenvolv. Regional";"101";"Transferências do Imposto sobre a Renda e sobre Produtos Industrializados";"0";"Financeira";"5";"Inversões Financeiras";7882491884;7882491884;8120211479;8120211479;7842958879;7842958879
2019;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"172";"Outras Contribuições Econômicas";"0";"Financeira";"9";"Reserva de Contingência";2034669287;2034669287;2034669287;0;0;0
2019;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol.,Inov. e Comunicações";"180";"Recursos Próprios Financeiros";"0";"Financeira";"5";"Inversões Financeiras";500756138;500756138;500756138;500756138;500756138;500756138
2019;"44901";"Fundo Nacional de Meio Ambiente - FNMA";"174";"Taxas e Multas pelo Exercício do Poder de Polícia e Multas Provenientes de Processos Judiciais";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";646000;646000;0;0;0;0
2019;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"142";"Compensações Financeiras pela Produção de Petróleo, Gás Natural e Outros Hidrocarbonetos Fluidos";"0";"Financeira";"9";"Reserva de Contingência";1132592752;1132592752;1132592752;0;0;0
2019;"39902";"Fundo Nacional de Aviação Civil - FNAC";"129";"Recursos de Concessões e Permissões";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"5";"Inversões Financeiras";693588341;693588341;495888341;495888330;348439201;348439201
2019;"39905";"Fundo Nacional de Segurança e Educação do Trânsito - FUNSET";"174";"Taxas e Multas pelo Exercício do Poder de Polícia e Multas Provenientes de Processos Judiciais";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";93094525;0;88425600;87675600;73613662;73613662
2019;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"180";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"5";"Inversões Financeiras";1007842;1007842;0;0;0;0
2019;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"135";"Cota-Parte do Adicional ao Frete para Renovação da Marinha Mercante";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";2972537;2972537;2972537;2972537;2809122;2809122
2019;"26298";"Fundo Nacional de Desenvolvimento da Educação";"313";"Contribuição do Salario-Educação ";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;0;1068138819;1066340307;89188985;89188985
2019;"30907";"Fundo Penitenciário Nacional";"350";"Recursos Próprios Não-Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;2204678;2204678;0;0
2019;"74908";"Recursos sob Supervisão do Fundo Geral de Turismo/FUNGETUR - Ministério do Turismo";"250";"Recursos Próprios Não-Financeiros";"0";"Financeira";"5";"Inversões Financeiras";33462;33462;33462;0;0;0
2019;"55903";"Fundo Nacional de Cultura";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;3765000;3765000;0;0
2019;"42902";"Fundo Nacional de Cultura";"118";"Receitas de Concursos de Prognósticos";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;380767;0;0;0;0
2019;"30911";"Fundo Nacional de Segurança Pública";"318";"Receitas de Concursos de Prognósticos";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;18665861;18650030;0;0
2019;"52931";"Fundo Naval";"263";"Recursos Próprios Decorrentes da Alienação de Bens e Direitos do Patrimônio Público";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";787752;787752;787752;808790;720099;719421
2019;"30907";"Fundo Penitenciário Nacional";"180";"Recursos Próprios Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";95616851;0;51291175;14614544;338175;335213
2019;"36901";"Fundo Nacional de Saúde";"188";"Remuneração das Disponibilidades do Tesouro Nacional";"7";"Emenda de bancada estadual";"4";"Investimentos";0;348714260;333714260;307002859;11715000;11715000
2019;"36901";"Fundo Nacional de Saúde";"336";"Recursos Vinculados a Aplicações em Outras Políticas Públicas";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;74614451;74491847;69625466;68435807
2019;"30907";"Fundo Penitenciário Nacional";"188";"Remuneração das Disponibilidades do Tesouro Nacional";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;1e+05;0;0;0
2019;"55903";"Fundo Nacional de Cultura";"150";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";20072801;0;17533568;14237788;2194834;2194834
2019;"25916";"Fundo de Garantia para Promoção da Competitividade - FGPC";"280";"Recursos Próprios Financeiros";"0";"Financeira";"9";"Reserva de Contingência";181725411;0;181725411;0;0;0
2019;"71905";"Fundo de Garantia à Exportação - Recursos sob Supervisão do Ministério da Economia";"150";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";62150000;62150000;62150000;36968850;1373678;1373678
2019;"52911";"Fundo Aeronáutico";"280";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";37998851;37998851;45457730;45829125;23947904;23942066
2019;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol.,Inov. e Comunicações";"172";"Outras Contribuições Econômicas";"0";"Financeira";"5";"Inversões Financeiras";911947970;911947970;911947970;911947970;911947970;911947970
2019;"26298";"Fundo Nacional de Desenvolvimento da Educação";"108";"Fundo Social - Parcela Destinada à Educação Pública e à Saúde";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";5099177647;5099177647;5099177647;5099177647;4395584014;4395584014
2019;"52902";"Fundo de Administração do Hospital das Forças Armadas";"100";"Recursos Ordinários";"0";"Financeira";"1";"Pessoal e Encargos Sociais";19695000;19695000;19695000;18358552;18358552;18358552
2019;"71905";"Fundo de Garantia à Exportação - Recursos sob Supervisão do Ministério da Economia";"150";"Recursos Próprios Não-Financeiros";"0";"Financeira";"9";"Reserva de Contingência";18245081;18245081;18245081;0;0;0
2019;"52902";"Fundo de Administração do Hospital das Forças Armadas";"150";"Recursos Próprios Não-Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";6710872;6710872;6710872;6013667;5426986;4999729
2019;"26298";"Fundo Nacional de Desenvolvimento da Educação";"121";"Recursos Oriundos de Leis ou Acordos Anticorrupção";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;0;751941555;0;0;0
2019;"74913";"Recursos sob Supervisão do Fundo Constitucional de Financiamento do Norte/FNO - M. Desenvolv. Regional";"101";"Transferências do Imposto sobre a Renda e sobre Produtos Industrializados";"0";"Financeira";"5";"Inversões Financeiras";2627497293;2627497293;2706737160;2706737160;2614319627;2614319627
2019;"56901";"Fundo Nacional de Segurança e Educação do Trânsito - FUNSET";"150";"Recursos Próprios Não-Financeiros";"0";"Financeira";"9";"Reserva de Contingência";0;63085676;0;0;0;0
2019;"74917";"Recursos sob Supervisão do Fundo de Desenvolvimento da Amazônia/FDA - M. Desenvolv. Regional";"280";"Recursos Próprios Financeiros";"0";"Financeira";"5";"Inversões Financeiras";390893356;390893356;390893356;390893356;0;0
2019;"30912";"Fundo Nacional Antidrogas";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";6e+06;5700000;0;0;0;0
2019;"56902";"Fundo Nacional de Habitação de Interesse Social - FNHIS";"188";"Remuneração das Disponibilidades do Tesouro Nacional";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"4";"Investimentos";0;5900000;0;0;0;0
2019;"82901";"Fundo Penitenciário Nacional";"118";"Receitas de Concursos de Prognósticos";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;111797693;0;0;0;0
2019;"24907";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações - FUNTTEL";"172";"Outras Contribuições Econômicas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";50000;50000;50000;0;0;0
2019;"52921";"Fundo do Exército";"250";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";32246232;32246232;32246232;32241751;19040045;18808816
2019;"52921";"Fundo do Exército";"300";"Recursos Ordinários ";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;12783200;12783132;0;0
2019;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"141";"Compensações Financeiras pela Exploração de Recursos Minerais";"0";"Financeira";"9";"Reserva de Contingência";22461784;22461784;22461784;0;0;0
2019;"52931";"Fundo Naval";"250";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";83227800;83227800;83227800;93119154;92922483;92922483
2019;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"180";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";349296335;349296335;338674018;338674017;303153595;303153595
2019;"26298";"Fundo Nacional de Desenvolvimento da Educação";"142";"Compensações Financeiras pela Produção de Petróleo, Gás Natural e Outros Hidrocarbonetos Fluidos";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";356548212;356548212;362006766;321798044;216118006;215984409
2019;"39902";"Fundo Nacional de Aviação Civil - FNAC";"188";"Remuneração das Disponibilidades do Tesouro Nacional";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"4";"Investimentos";0;2e+07;0;0;0;0
2019;"25915";"Fundo de Amparo ao Trabalhador";"140";"Contribuições para os Programas PIS/PASEP";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";29714013956;0;28150113956;27356329911;27356329911;27356329911
2019;"39901";"Fundo da Marinha Mercante - FMM";"180";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";6e+05;6e+05;6e+05;481800;87600;87600
2019;"39902";"Fundo Nacional de Aviação Civil - FNAC";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"5";"Inversões Financeiras";0;1e+07;1e+07;0;0;0
2019;"39902";"Fundo Nacional de Aviação Civil - FNAC";"280";"Recursos Próprios Financeiros";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";13250000;13250000;13250000;13176746;7292139;7292139
2019;"26298";"Fundo Nacional de Desenvolvimento da Educação";"113";"Contribuição do Salário-Educação";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"4";"Investimentos";3e+07;3e+07;3e+07;29964931;3927205;3927205
