"exercicio";"uo_cod";"uo_desc";"fonte_cod";"fonte_desc";"rp_cod";"rp_desc";"gnd_cod";"gnd_desc";"ploa";"loa";"loa_mais_credito";"empenhado";"liquidado";"pago"
2017;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"172";"Outras Contribuições Econômicas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"5";"Inversões Financeiras";54056804;54056804;29078762;0;0;0
2017;"20927";"Fundo de Imprensa Nacional";"100";"Recursos Ordinários";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";0;0;29259;0;0;0
2017;"52921";"Fundo do Exército";"250";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";52227271;52227271;45227271;37396291;12801047;12768578
2017;"20927";"Fundo de Imprensa Nacional";"150";"Recursos Próprios Não-Financeiros";"0";"Financeira";"9";"Reserva de Contingência";107968869;107968869;107968869;0;0;0
2017;"52921";"Fundo do Exército";"174";"Taxas e Multas pelo Exercício do Poder de Polícia e Multas Provenientes de Processos Judiciais";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";11739535;11739535;11739535;8606599;5374485;5292150
2017;"56901";"Fundo Nacional de Segurança e Educação do Trânsito - FUNSET";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";40424312;39570861;58036341;58036341;58036341;58036341
2017;"26298";"Fundo Nacional de Desenvolvimento da Educação";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";757832409;381597652;400021523;361637698;284332265;283947151
2017;"56901";"Fundo Nacional de Segurança e Educação do Trânsito - FUNSET";"186";"Recursos Vinculados a Aplicações em Políticas Públicas Específicas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";5e+05;5e+05;5e+05;0;0;0
2017;"52921";"Fundo do Exército";"296";"Doações de Pessoas Físicas e Instituições Públicas e Privadas Nacionais";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";777191;777191;777191;777172;256912;246772
2017;"24907";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações - FUNTTEL";"172";"Outras Contribuições Econômicas";"0";"Financeira";"9";"Reserva de Contingência";120639754;120639754;120639754;0;0;0
2017;"56901";"Fundo Nacional de Segurança e Educação do Trânsito - FUNSET";"186";"Recursos Vinculados a Aplicações em Políticas Públicas Específicas";"0";"Financeira";"9";"Reserva de Contingência";457917630;457917630;457917630;0;0;0
2017;"52931";"Fundo Naval";"680";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;50284592;44457771;14527;0
2017;"55901";"Fundo Nacional de Assistência Social";"151";"Contribuição Social sobre o Lucro Líquido das Pessoas Jurídicas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";1980047062;1889299280;1848993402;1831026886;1819163267;1819140927
2017;"30911";"Fundo Nacional de Segurança Pública";"188";"Remuneração das Disponibilidades do Tesouro Nacional";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;274003627;218095053;197233206;197149336
2017;"30913";"Fundo Nacional para a Criança e o Adolescente - FNCA";"180";"Recursos Próprios Financeiros";"0";"Financeira";"9";"Reserva de Contingência";516513;516513;516513;0;0;0
2017;"36901";"Fundo Nacional de Saúde";"188";"Remuneração das Disponibilidades do Tesouro Nacional";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"4";"Investimentos";0;2527909389;2536841671;2031068135;4644;1780
2017;"52911";"Fundo Aeronáutico";"650";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;30900000;0;0;0
2017;"36901";"Fundo Nacional de Saúde";"188";"Remuneração das Disponibilidades do Tesouro Nacional";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;150802627;437678111;236453931;0;0
2017;"36901";"Fundo Nacional de Saúde";"153";"Contribuição para Financiamento da Seguridade Social - COFINS";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;3111560000;3111440480;2988412479;2986677759
2017;"74916";"Recursos sob Supervisão do Fundo Nacional sobre Mudança do Clima/FNMC - Ministério do Meio Ambiente";"280";"Recursos Próprios Financeiros";"0";"Financeira";"5";"Inversões Financeiras";23166881;23166881;23166881;23166881;23166881;23166881
2017;"74904";"Recursos sob Supervisão do Fundo da Marinha Mercante/FMM - Ministério dos Transportes, Portos e Aviação Civil";"135";"Cota-Parte do Adicional ao Frete para Renovação da Marinha Mercante";"0";"Financeira";"5";"Inversões Financeiras";1912901329;1912901329;1912901329;1127562666;1127562666;1127562666
2017;"52921";"Fundo do Exército";"280";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";42066708;42066708;35066708;32081273;10203991;10155371
2017;"24907";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações - FUNTTEL";"172";"Outras Contribuições Econômicas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";1328000;1328000;1328000;1270000;1270000;1270000
2017;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"135";"Cota-Parte do Adicional ao Frete para Renovação da Marinha Mercante";"0";"Financeira";"9";"Reserva de Contingência";39743890;39743890;39743890;0;0;0
2017;"36901";"Fundo Nacional de Saúde";"355";"Contribuição  Sobre Movimentação Financeira ";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;32311972;32311972;32311972;32311972
2017;"26298";"Fundo Nacional de Desenvolvimento da Educação";"100";"Recursos Ordinários";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";9824999047;11376278985;8887264800;8871106381;8870895475;8870852412
2017;"39902";"Fundo Nacional de Aviação Civil - FNAC";"129";"Recursos de Concessões e Permissões";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"5";"Inversões Financeiras";1025199754;1025199754;895999222;888183782;888183782;888183782
2017;"36901";"Fundo Nacional de Saúde";"153";"Contribuição para Financiamento da Seguridade Social - COFINS";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";5e+07;5e+07;0;0;0;0
2017;"30907";"Fundo Penitenciário Nacional - FUNPEN";"386";"Outras Receitas Vinculadas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;3e+07;0;0;0
2017;"30907";"Fundo Penitenciário Nacional - FUNPEN";"150";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";9035657;9035657;9035657;0;0;0
2017;"52921";"Fundo do Exército";"250";"Recursos Próprios Não-Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";1035921785;1035921785;1035921785;1035946670;984705234;979797831
2017;"30907";"Fundo Penitenciário Nacional - FUNPEN";"180";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";210543923;210543923;154013000;131662396;117135555;116991985
2017;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"178";"Fundo de Fiscalização das Telecomunicações";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";3020000;3020000;3020000;1200000;1012393;873760
2017;"52931";"Fundo Naval";"188";"Remuneração das Disponibilidades do Tesouro Nacional";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;174531;174954;0;0
2017;"26298";"Fundo Nacional de Desenvolvimento da Educação";"113";"Contribuição do Salário-Educação";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";4557176210;1799035998;1676525198;1675420368;1570225722;1570225722
2017;"73901";"Fundo Constitucional do Distrito Federal - FCDF";"100";"Recursos Ordinários";"0";"Financeira";"1";"Pessoal e Encargos Sociais";216837796;216837796;176336097;176336097;176336097;172877989
2017;"52911";"Fundo Aeronáutico";"174";"Taxas e Multas pelo Exercício do Poder de Polícia e Multas Provenientes de Processos Judiciais";"0";"Financeira";"9";"Reserva de Contingência";5732235;5732235;5732235;0;0;0
2017;"52931";"Fundo Naval";"250";"Recursos Próprios Não-Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";6778955;6778955;6778955;6778939;2248867;2234497
2017;"26298";"Fundo Nacional de Desenvolvimento da Educação";"108";"Fundo Social – Parcela Destinada à Educação Pública e à Saúde";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";555230581;3e+07;8500000;8500000;7565919;7565919
2017;"56902";"Fundo Nacional de Habitação de Interesse Social - FNHIS";"188";"Remuneração das Disponibilidades do Tesouro Nacional";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"4";"Investimentos";0;6550000;5500000;3081075;0;0
2017;"30912";"Fundo Nacional Antidrogas";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";53110884;93110884;85734589;63183759;9773875;9688478
2017;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"172";"Outras Contribuições Econômicas";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";1.06e+08;1.06e+08;4.1e+07;9761444;9761444;9761444
2017;"52903";"Fundo do Serviço Militar";"175";"Taxas por Serviços Públicos";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";2431687;2431687;2431687;1604431;1100478;1091692
2017;"74912";"Recursos sob Supervisão do Fundo Nacional de Cultura";"130";"Contribuição para o Desenvolvimento da Indústria Cinematográfica Nacional";"0";"Financeira";"5";"Inversões Financeiras";2.27e+08;2.27e+08;1.27e+08;1e+08;0;0
2017;"30905";"Fundo de Defesa de Direitos Difusos";"174";"Taxas e Multas pelo Exercício do Poder de Polícia e Multas Provenientes de Processos Judiciais";"0";"Financeira";"9";"Reserva de Contingência";564381052;564381052;564381052;0;0;0
2017;"71903";"Fundo Social - FS";"280";"Recursos Próprios Financeiros";"0";"Financeira";"5";"Inversões Financeiras";670688369;670688369;670688369;0;0;0
2017;"22906";"Fundo de Defesa da Economia Cafeeira";"180";"Recursos Próprios Financeiros";"0";"Financeira";"9";"Reserva de Contingência";29951421;29951421;29951421;0;0;0
2017;"52903";"Fundo do Serviço Militar";"174";"Taxas e Multas pelo Exercício do Poder de Polícia e Multas Provenientes de Processos Judiciais";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";4001000;4001000;4001000;2599373;1799180;1768021
2017;"20927";"Fundo de Imprensa Nacional";"150";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";46700000;46700000;4.8e+07;45331065;36252023;36247781
2017;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"178";"Fundo de Fiscalização das Telecomunicações";"0";"Financeira";"9";"Reserva de Contingência";14080909;14080909;14080909;0;0;0
2017;"74901";"Recursos sob Supervisão do Fundo de Defesa da Economia Cafeeira/Funcafé - MAPA";"180";"Recursos Próprios Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";1.43e+08;1.43e+08;1.43e+08;134044953;97805889;97502922
2017;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"150";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";1730000;1730000;1730000;1537389;1382638;1382638
2017;"71905";"Fundo de Garantia à Exportação - Recursos sob Supervisão do Ministério da Fazenda";"150";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";1100000;1100000;1100000;7e+05;7e+05;7e+05
2017;"26298";"Fundo Nacional de Desenvolvimento da Educação";"293";"Produto da Aplicação dos Recursos a Conta do Salário - Educação";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";1.01e+08;1.01e+08;84878489;36363000;13443850;13443850
2017;"22906";"Fundo de Defesa da Economia Cafeeira";"180";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";450000;450000;450000;442041;101684;101684
2017;"30907";"Fundo Penitenciário Nacional - FUNPEN";"380";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;306554721;246157827;202610031;202610031
2017;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"141";"Compensações Financeiras pela Exploração de Recursos Minerais";"0";"Financeira";"9";"Reserva de Contingência";32594859;32594859;32594859;0;0;0
2017;"52911";"Fundo Aeronáutico";"250";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";989610701;989610701;989610701;773144782;410680104;386849087
2017;"52921";"Fundo do Exército";"280";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";24133418;24133418;24133418;24132355;12863241;12602144
2017;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"178";"Fundo de Fiscalização das Telecomunicações";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";4880000;4880000;4880000;3993635;3580695;3562795
2017;"30907";"Fundo Penitenciário Nacional - FUNPEN";"188";"Remuneração das Disponibilidades do Tesouro Nacional";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"4";"Investimentos";0;1350000;1350000;0;0;0
2017;"36901";"Fundo Nacional de Saúde";"151";"Contribuição Social sobre o Lucro Líquido das Pessoas Jurídicas";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";6176342747;6232153671;6261763475;6210931893;5586517243;5445013440
2017;"74912";"Recursos sob Supervisão do Fundo Nacional de Cultura";"186";"Recursos Vinculados a Aplicações em Políticas Públicas Específicas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";4e+06;4e+06;4e+06;4e+06;0;0
2017;"01901";"Fundo Rotativo da Câmara dos Deputados";"180";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";57094988;57094988;57094988;1001900;853700;853700
2017;"52911";"Fundo Aeronáutico";"250";"Recursos Próprios Não-Financeiros";"0";"Financeira";"9";"Reserva de Contingência";14038193;14038193;14038193;0;0;0
2017;"30911";"Fundo Nacional de Segurança Pública";"188";"Remuneração das Disponibilidades do Tesouro Nacional";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;41291482;198724941;169180020;21400848;21400848
