"exercicio";"uo_cod";"uo_desc";"fonte_cod";"fonte_desc";"loa";"loa_mais_credito";"empenhado";"pago"
2026;"74914";"Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO - MDR";"1208";"Transferência Constitucional para Aplicação em Programas de Financiamento ao Setor Produtivo da Região Centro-Oeste";6091139210;6218077617;6091139210;4242134548
2026;"73901";"Fundo Constitucional do Distrito Federal - FCDF";"1125";"Benefícios do Regime Próprio de Previdência Social do FCDF – Contribuição Patronal";264857206;290930621;211679250;185135000
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1106";"Recursos do FISTEL destinados ao CT-Espacial e a Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";2011517;2011517;1376000;1376000
2026;"52931";"Fundo Naval";"3115";"Projetos do Comando da Marinha para Construção e Reparos de Embarcações em Estaleiros Brasileiros";0;6185016;635407;311760
2026;"30905";"Fundo de Defesa de Direitos Difusos";"1083";"Reparação de Danos Causados a Interesses Difusos e Coletivos";646463948;561621769;31842733;15234895
2026;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1110";"CT-Info e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";20526658;20526658;2405728;2405728
2026;"25104";"Procuradoria-Geral da Fazenda Nacional";"1031";"FUNDAF - PGFN";4752353116;4750285240;1172847819;1009028832
2026;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1100";"CT-Saúde e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";707804548;707804548;344745749;87294939
2026;"25103";"Secretaria Especial da Receita Federal do Brasil";"1032";"FUNDAF - RFB";12570416023;12570416023;9479145815;6447716908
2026;"73901";"Fundo Constitucional do Distrito Federal - FCDF";"1024";"Pensões Militares e Remuneração dos Inativos Militares do FCDF";608650089;792000912;477231174;476658273
2026;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1106";"Recursos do FISTEL destinados ao CT-Espacial e a Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";1366932;1366932;1366932;0
2026;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1112";"CT-Amazônia e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";1177600;1177600;0;0
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"3109";"CT-Hidro e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";0;8380932;0;0
2026;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1102";"CT-Verde Amarelo (Programa de Inovação para Competitividade) e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais, Equalização de Taxas de Juros e Investimentos em Empresas Inovadoras";404459742;404459742;342663058;217062178
2026;"39250";"Agência Nacional de Transportes Terrestres - ANTT";"1144";"Sinalização, engenharia de tráfego, engenharia de campo, policiamento, fiscalização, renovação de frota circulante, educação de trânsito e custeio do processo de habilitação de condutores de baixa renda";77292065;77292065;1909000;1725975
2026;"68213";"Agência Nacional de Aviação Civil - ANAC";"1088";"Fundo Aeroviário, para Execução e Manutenção do Sistema Aeroviário Nacional";27029414;25852544;3311784;3057229
2026;"30107";"Departamento de Polícia Rodoviária Federal";"3144";"Sinalização, engenharia de tráfego, engenharia de campo, policiamento, fiscalização, renovação de frota circulante, educação de trânsito e custeio do processo de habilitação de condutores de baixa renda";0;6e+07;36174696;12642083
2026;"40901";"Fundo de Amparo ao Trabalhador";"3040";"Seguro-Desemprego, Abono Salarial e Previdência Social";0;4e+09;3876011487;3876011487
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1099";"CT-Biotecnologia e Recursos Genéticos, e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";462106266;462106266;369091000;369091000
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1110";"CT-Info e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";27940380;27940380;19115000;19115000
2026;"74916";"Recursos sob Supervisão do Fundo Nacional sobre Mudança do Clima/FNMC - MMA";"3031";"FUNDAF - PGFN";0;2494723371;2494723371;2494723371
2026;"30108";"Departamento de Polícia Federal";"9019";"FUNAPOL";9377463;9377463;0;0
2026;"74913";"Recursos sob Supervisão do Fundo Constitucional de Financiamento do Norte/FNO - MDR";"9207";"Transferência Constitucional para Aplicação em Programas de Financiamento ao Setor Produtivo da Região Norte";58104706;0;0;0
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1112";"CT-Amazônia e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";3154515;3154515;2520000;2520000
2026;"71101";"Recursos sob Supervisão do Ministério da Fazenda";"1074";"Encargos de Responsabilidade do Fundo Contingente da Extinta Rede Ferroviária Federal S.A";291181874;291181874;0;0
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"3097";"CT-Aeronáutico e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";0;322159562;0;0
2026;"25104";"Procuradoria-Geral da Fazenda Nacional";"3031";"FUNDAF - PGFN";0;62060769;1133494;0
2026;"30911";"Fundo Nacional de Segurança Pública";"1251";"Transferências do Fundo Nacional de Segurança Pública - FNSP";984417843;984417843;984417843;392154049
2026;"74102";"Recursos sob Supervisão do Ministério da Fazenda";"3020";"Sinalização, Engenharia de Tráfego e de Campo, Policiamento, Fiscalização e Educação de Trânsito";0;151747269;151747269;151747269
2026;"74914";"Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO - MDR";"9208";"Transferência Constitucional para Aplicação em Programas de Financiamento ao Setor Produtivo da Região Centro-Oeste";58104706;0;0;0
2026;"73108";"Transferências Constitucionais - Recursos sob Supervisão do Ministério da Fazenda";"1202";"Transferência Constitucional do Fundo de Participação dos Estados e do Distrito Federal";218265821753;222727062683;222727062683;152009821339
2026;"74915";"Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE - MDR";"1209";"Transferência Constitucional para Aplicação em Programas de Financiamento ao Setor Produtivo da Região Nordeste";9136708819;9327116422;9136708819;6363201824
2026;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1103";"CT-Aquaviário e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";42932521;42932521;22794951;22794951
2026;"74919";"Recursos sob Supervisão do Fundo de Desenvolvimento do Centro-Oeste/FDCO - MDR";"1114";"Pesquisa, Desenvolvimento e Tecnologia de Interesse do Desenvolvimento Regional";605399;605399;0;0
2026;"30108";"Departamento de Polícia Federal";"3019";"FUNAPOL";0;180036066;79339899;48081281
2026;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1099";"CT-Biotecnologia e Recursos Genéticos, e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";303344806;303344806;68218587;16284764
2026;"74102";"Recursos sob Supervisão do Ministério da Fazenda";"3032";"FUNDAF - RFB";0;6221915812;6221915812;6221915812
2026;"30108";"Departamento de Polícia Federal";"1025";"Reaparelhamento e Custeio das Atividades de Controle e Fiscalização de Produtos Químicos e de Repressão ao Tráfico Ilícito de Drogas";24662147;24662147;18618366;13727571
2026;"36901";"Fundo Nacional de Saúde";"3146";"Fundo Social – FS – Recursos destinados à Educação Pública e à Saúde nos termos do art. 6º da Lei nº 15.164, de 14 de julho de 2025.";0;161159426;161159426;161159426
2026;"74916";"Recursos sob Supervisão do Fundo Nacional sobre Mudança do Clima/FNMC - MMA";"3089";"Fundo Aeroviário, para Desenvolvimento do Ensino Profissional Aeronáutico";0;185266475;185266475;185266475
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1119";"Recursos do FISTEL destinados ao CT-Infra e a Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";28012;0;0;0
2026;"73108";"Transferências Constitucionais - Recursos sob Supervisão do Ministério da Fazenda";"9201";"Transferência Constitucional do Fundo de Participação dos Municípios";2469450000;0;0;0
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1102";"CT-Verde Amarelo (Programa de Inovação para Competitividade) e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais, Equalização de Taxas de Juros e Investimentos em Empresas Inovadoras";616141687;616141687;492123000;492123000
2026;"74918";"Recursos sob Supervisão do Fundo de Desenvolvimento do Nordeste/FDNE - MDR";"1114";"Pesquisa, Desenvolvimento e Tecnologia de Interesse do Desenvolvimento Regional";11663919;11663919;0;0
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"3104";"CT-Infra e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";0;143431977;0;0
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1100";"CT-Saúde e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";1078247953;1078247953;911215000;911215000
2026;"74915";"Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE - MDR";"9210";"Transferência Constitucional para Aplicação em Programas de Financiamento ao Setor Produtivo da Região Nordeste - Semiárido";87157059;0;0;0
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1118";"CT-Infra e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";601508233;601508233;550729000;550729000
2026;"71903";"Fundo Social - FS";"3042";"Capitalização do Fundo Social";0;1e+10;1e+10;789794777
2026;"26298";"Fundo Nacional de Desenvolvimento da Educação";"3149";"Fundo Social – FS – Recursos para a educação pública, com prioridade para a educação básica, para políticas de assistência estudantil da educação superior e da educação profissional, científica e tecnológica, e para a saúde";0;10029565076;10029565076;4375538224
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1108";"CT-Energia e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";386346246;386346246;308582000;308582000
2026;"36901";"Fundo Nacional de Saúde";"1146";"Fundo Social – FS – Recursos destinados à Educação Pública e à Saúde nos termos do art. 6º da Lei nº 15.164, de 14 de julho de 2025.";0;3386151243;3386151243;3386151243
2026;"73108";"Transferências Constitucionais - Recursos sob Supervisão do Ministério da Fazenda";"3201";"Transferência Constitucional do Fundo de Participação dos Municípios";0;8741762611;8741762611;7772732414
2026;"74913";"Recursos sob Supervisão do Fundo Constitucional de Financiamento do Norte/FNO - MDR";"1207";"Transferência Constitucional para Aplicação em Programas de Financiamento ao Setor Produtivo da Região Norte";6091139210;6218077617;6091139210;4086282075
2026;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1108";"CT-Energia e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";253677929;253677929;131281765;68406696
2026;"30911";"Fundo Nacional de Segurança Pública";"9251";"Transferências do Fundo Nacional de Segurança Pública - FNSP";168794326;69503546;0;0
2026;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1098";"CT-Agronegócio e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";707804548;707804548;289695653;255624021
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1097";"CT-Aeronáutico e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";462106266;462106266;369091000;369091000
2026;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1097";"CT-Aeronáutico e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";303344806;303344806;228160971;76156233
2026;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1105";"CT-Mineral e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";16469952;16469952;3457844;1457844
2026;"30911";"Fundo Nacional de Segurança Pública";"3251";"Transferências do Fundo Nacional de Segurança Pública - FNSP";0;99290780;99290780;0
2026;"39905";"Fundo Nacional de Segurança e Educação do Trânsito - FUNSET";"1144";"Sinalização, engenharia de tráfego, engenharia de campo, policiamento, fiscalização, renovação de frota circulante, educação de trânsito e custeio do processo de habilitação de condutores de baixa renda";706089773;701681589;25910694;418824
2026;"74904";"Recursos sob Supervisão do Fundo da Marinha Mercante/FMM - M. de Portos e Aeroportos";"1091";"Encargos da Intervenção da União no Apoio ao Desenvolvimento da Marinha Mercante e da Indústria de Construção e Reparação Naval Brasileiras";3626164516;3626164516;1319572905;1319572905
2026;"74102";"Recursos sob Supervisão do Ministério da Fazenda";"3031";"FUNDAF - PGFN";0;4785540646;4785540646;4785540646
2026;"73108";"Transferências Constitucionais - Recursos sob Supervisão do Ministério da Fazenda";"1201";"Transferência Constitucional do Fundo de Participação dos Municípios";258873416495;255526536081;255526536081;171346982060
2026;"71903";"Fundo Social - FS";"1147";"Destinações do Fundo Social – FS";21052189538;21052189538;21052189538;21052189538
2026;"41231";"Agência Nacional de Telecomunicações - ANATEL";"1120";"Recursos do FISTEL de Livre Aplicação na ANATEL e no Tesouro Nacional";255466405;255466405;126749677;91255897
2026;"44901";"Fundo Nacional de Meio Ambiente - FNMA";"1069";"Recursos Arrecadados em Pagamento de Multas por Infração Ambiental a Serem Revertidos a Fundos";274326276;274326276;97473;55923
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"3100";"CT-Saúde e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";0;647897215;0;0
2026;"44902";"Fundo Nacional sobre Mudança do Clima";"1072";"Desenvolvimento de Atividades de Gestão Ambiental Relacionadas à Cadeia Produtiva do Petróleo, ou apoio a projetos ou estudos e financiamento de empreendimentos que visem à mitigação da mudança do clima e à adaptação à mudança do clima e aos seus efeitos";6e+06;6e+06;2534326;30812
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1104";"CT-Infra e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";232688235;232688235;185851000;185851000
2026;"33904";"Fundo do Regime Geral de Previdência Social";"1054";"Benefícios do Regime Geral de Previdência Social";791685256470;785020313894;757348509408;676941141084
2026;"68213";"Agência Nacional de Aviação Civil - ANAC";"1089";"Fundo Aeroviário, para Desenvolvimento do Ensino Profissional Aeronáutico";188591859;199490788;11808769;1058004
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"3098";"CT-Agronegócio e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";0;761267516;0;0
2026;"32265";"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis - ANP";"1028";"Financiamento de Estudos e Serviços de Geologia e Geofísica Aplicados à Prospecção de Combustíveis Fósseis";819308329;819308329;0;0
2026;"74102";"Recursos sob Supervisão do Ministério da Fazenda";"3115";"Projetos do Comando da Marinha para Construção e Reparos de Embarcações em Estaleiros Brasileiros";0;455790805;455790805;455790805
2026;"72225";"Recursos Sob Supervisão da Secretaria Especial da Receita Federal do Brasil";"1032";"FUNDAF - RFB";2703652369;2703652369;2109626940;1339765263
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"3107";"CT-Petro e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";0;92342733;0;0
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1098";"CT-Agronegócio e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";1078247953;1078247953;911215000;911215000
2026;"74916";"Recursos sob Supervisão do Fundo Nacional sobre Mudança do Clima/FNMC - MMA";"3032";"FUNDAF - RFB";0;3243512058;3243512058;3243512058
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1107";"CT-Petro e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";434906386;434906386;297525000;297525000
2026;"74916";"Recursos sob Supervisão do Fundo Nacional sobre Mudança do Clima/FNMC - MMA";"1072";"Desenvolvimento de Atividades de Gestão Ambiental Relacionadas à Cadeia Produtiva do Petróleo, ou apoio a projetos ou estudos e financiamento de empreendimentos que visem à mitigação da mudança do clima e à adaptação à mudança do clima e aos seus efeitos";169566071;4.6e+07;4.6e+07;4.6e+07
2026;"33904";"Fundo do Regime Geral de Previdência Social";"9054";"Benefícios do Regime Geral de Previdência Social";1199999998;0;0;0
2026;"42902";"Fundo Nacional de Cultura";"1029";"Fundo Setorial do Audiovisual – FSA, exceto recursos oriundos do FISTEL";525738054;525738054;525738054;5e+08
2026;"71903";"Fundo Social - FS";"3147";"Destinações do Fundo Social – FS";0;1e+10;0;0
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1105";"CT-Mineral e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";24678287;24678287;19711000;19711000
2026;"33904";"Fundo do Regime Geral de Previdência Social";"1040";"Seguro-Desemprego, Abono Salarial e Previdência Social";19072514515;19072514515;1.8e+10;0
2026;"74916";"Recursos sob Supervisão do Fundo Nacional sobre Mudança do Clima/FNMC - MMA";"3069";"Recursos Arrecadados em Pagamento de Multas por Infração Ambiental a Serem Revertidos a Fundos";0;47057229;47057229;47057229
2026;"74902";"Recursos sob Supervisão do Fundo de Financiamento ao Estudante do Ensino Superior/FIES - Min. da Educação";"1124";"Fundo Garantidor do Fundo de Financiamento Estudantil - FG-FIES";433928524;433928524;277074450;0
2026;"30108";"Departamento de Polícia Federal";"1019";"FUNAPOL";745014519;1065746072;619874449;497646201
2026;"39252";"Departamento Nacional de Infraestrutura de Transportes - DNIT";"1144";"Sinalização, engenharia de tráfego, engenharia de campo, policiamento, fiscalização, renovação de frota circulante, educação de trânsito e custeio do processo de habilitação de condutores de baixa renda";693991542;781732937;719194955;458393902
2026;"26298";"Fundo Nacional de Desenvolvimento da Educação";"1149";"Fundo Social – FS – Recursos para a educação pública, com prioridade para a educação básica, para políticas de assistência estudantil da educação superior e da educação profissional, científica e tecnológica, e para a saúde";18402904882;18402904882;18402904882;9000203702
2026;"74915";"Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE - MDR";"9209";"Transferência Constitucional para Aplicação em Programas de Financiamento ao Setor Produtivo da Região Nordeste";87157059;0;0;0
2026;"74916";"Recursos sob Supervisão do Fundo Nacional sobre Mudança do Clima/FNMC - MMA";"3083";"Reparação de Danos Causados a Interesses Difusos e Coletivos";0;61795255;61795255;61795255
2026;"74917";"Recursos sob Supervisão do Fundo de Desenvolvimento da Amazônia/FDA - MDR";"1114";"Pesquisa, Desenvolvimento e Tecnologia de Interesse do Desenvolvimento Regional";7188604;7188604;0;0
2026;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1109";"CT-Hidro e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";35818084;35818084;901309;901309
2026;"40101";"Ministério do Trabalho e Emprego - Administração Direta";"1084";"FGTS";41877500;41877500;41877500;29257064
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1103";"CT-Aquaviário e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";59332988;59332988;20296000;20296000
2026;"74915";"Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE - MDR";"1210";"Transferência Constitucional para Aplicação em Programas de Financiamento ao Setor Produtivo da Região Nordeste - Semiárido";9136708819;9327116422;9136708819;6363201824
2026;"74916";"Recursos sob Supervisão do Fundo Nacional sobre Mudança do Clima/FNMC - MMA";"3042";"Capitalização do Fundo Social";0;3347156740;3347156740;3347156740
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"3118";"CT-Infra e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";0;772608005;0;0
2026;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1104";"CT-Infra e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";158675220;158675220;158675220;66051133
2026;"74102";"Recursos sob Supervisão do Ministério da Fazenda";"3042";"Capitalização do Fundo Social";0;6920733783;6920733783;6635461802
2026;"73108";"Transferências Constitucionais - Recursos sob Supervisão do Ministério da Fazenda";"9202";"Transferência Constitucional do Fundo de Participação dos Estados e do Distrito Federal";2082085294;0;0;0
2026;"40901";"Fundo de Amparo ao Trabalhador";"9040";"Seguro-Desemprego, Abono Salarial e Previdência Social";801243276;801243276;0;0
2026;"74102";"Recursos sob Supervisão do Ministério da Fazenda";"3089";"Fundo Aeroviário, para Desenvolvimento do Ensino Profissional Aeronáutico";0;355390205;355390205;355390205
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1109";"CT-Hidro e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";53727126;53727126;36756000;36756000
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"3105";"CT-Mineral e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";0;30419536;0;0
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"3108";"CT-Energia e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";0;398564615;0;0
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"3099";"CT-Biotecnologia e Recursos Genéticos, e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";0;432078642;0;0
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"3112";"CT-Amazônia e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";0;34347627;0;0
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1101";"CT-Verde Amarelo (Programa de Estímulo à Interação Universidade-Empresa para o Apoio à Inovação) e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";3323811966;3323811966;2504784000;2504784000
2026;"42902";"Fundo Nacional de Cultura";"1135";"Recursos do FISTEL destinados ao FSA";17306671;17306671;0;0
2026;"74912";"Recursos sob Supervisão do Fundo Nacional de Cultura";"1029";"Fundo Setorial do Audiovisual – FSA, exceto recursos oriundos do FISTEL";4.6e+08;4.6e+08;4.6e+08;2e+08
2026;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"3102";"CT-Verde Amarelo (Programa de Inovação para Competitividade) e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais, Equalização de Taxas de Juros e Investimentos em Empresas Inovadoras";0;354737576;0;0
