"exercicio";"uo_cod";"uo_desc";"fonte_cod";"fonte_desc";"rp_cod";"rp_desc";"gnd_cod";"gnd_desc";"ploa";"loa";"loa_mais_credito";"empenhado";"liquidado";"pago"
2025;"36901";"Fundo Nacional de Saúde";"1184";"Prevenção, Controle e Mitigação de Danos Sociais Advindos da Prática de Jogos, nas Áreas de Saúde";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";10971938;10971938;0;0;0;0
2025;"73120";"Recursos sob Supervisão do Fundo Nacional de Cultura";"1000";"Recursos Livres da União";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";2.7e+09;178055641;1727102489;1727102489;1530312384;1528055641
2025;"26298";"Fundo Nacional de Desenvolvimento da Educação";"1133";"Educação Básica, Vedado o Pagamento de Despesas com Pessoal";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";4862428497;2913541328;420343508;420343507;59531580;59476215
2025;"36901";"Fundo Nacional de Saúde";"1001";"Recursos Livres da Seguridade Social";"7";"Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP";"4";"Investimentos";0;411361586;97215361;85628709;16847914;16847914
2025;"36901";"Fundo Nacional de Saúde";"3003";"Recursos da UO para Aplicação na Seguridade Social";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;309050323;309050323;289603238;289603238
2025;"71904";"Fundo de Estabilidade do Seguro Rural - Recursos sob Supervisão do Ministério da Fazenda";"1050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";23392126;8799168;7430582;6245479;6245479;6245479
2025;"71904";"Fundo de Estabilidade do Seguro Rural - Recursos sob Supervisão do Ministério da Fazenda";"1000";"Recursos Livres da União";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;14592958;0;0;0;0
2025;"52903";"Fundo do Serviço Militar";"1050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";280000;280000;279711;279709;270197;270197
2025;"52911";"Fundo Aeronáutico";"1050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";1169703638;838849373;952405821;948988036;590310479;585771660
2025;"56902";"Fundo Nacional de Habitação de Interesse Social - FNHIS";"3050";"Recursos Próprios Livres da UO";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"4";"Investimentos";0;0;29123043;29122675;8326545;8326545
2025;"01901";"Fundo Rotativo da Câmara dos Deputados";"1050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";78217731;78217731;78217731;4088523;2945561;2945561
2025;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1119";"Recursos do FISTEL destinados ao CT-Infra e a Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"4";"Investimentos";30058;19882;19880;19880;0;0
2025;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1106";"Recursos do FISTEL destinados ao CT-Espacial e a Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";"0";"Financeira";"5";"Inversões Financeiras";2125504;2125504;0;0;0;0
2025;"68901";"Fundo da Marinha Mercante - FMM";"1050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";1e+06;1e+06;532237;532237;72070;72070
2025;"74914";"Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO - MDR";"9208";"Transferência Constitucional para Aplicação em Programas de Financiamento ao Setor Produtivo da Região Centro-Oeste";"0";"Financeira";"5";"Inversões Financeiras";36048000;74490834;0;0;0;0
2025;"33904";"Fundo do Regime Geral de Previdência Social";"9444";"Demais Aplicações Autorizadas para Recursos Oriundos de Títulos do Tesouro Nacional, Excetuado o Refinanciamento da Dívida Pública";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";180686118091;164184959505;0;0;0;0
2025;"74912";"Recursos sob Supervisão do Fundo Nacional de Cultura";"1050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";7980000;7980000;6872400;6250000;0;0
2025;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1103";"CT-Aquaviário e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";60513725;31128033;24295131;24295131;4171436;1469951
2025;"74915";"Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE - MDR";"9210";"Transferência Constitucional para Aplicação em Programas de Financiamento ao Setor Produtivo da Região Nordeste - Semiárido";"0";"Financeira";"5";"Inversões Financeiras";54072000;111736251;0;0;0;0
2025;"74919";"Recursos sob Supervisão do Fundo de Desenvolvimento do Centro-Oeste/FDCO - MDR";"1050";"Recursos Próprios Livres da UO";"0";"Financeira";"5";"Inversões Financeiras";219915818;159476259;159476259;159476259;0;0
2025;"52932";"Fundo de Desenvolvimento do Ensino Profissional Marítimo";"1052";"Recursos Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";17431335;17431335;8662448;4142769;3045135;3024335
2025;"55901";"Fundo Nacional de Assistência Social";"3000";"Recursos Livres da União";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";0;0;18685000;18685000;8839600;8839600
2025;"74902";"Recursos sob Supervisão do Fundo de Financiamento ao Estudante do Ensino Superior/FIES - Min. da Educação";"1124";"Fundo Garantidor do Fundo de Financiamento Estudantil - FG-FIES";"0";"Financeira";"9";"Reserva de Contingência";7408393;7408393;7408393;0;0;0
2025;"74906";"Recursos sob Supervisão do Fundo de Terras e da Reforma Agrária/Banco da Terra - MDA";"1052";"Recursos Livres da UO";"0";"Financeira";"5";"Inversões Financeiras";42276927;42276927;42276927;42276927;40936696;40936696
2025;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1000";"Recursos Livres da União";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";0;76095;0;0;0;0
2025;"81901";"Fundo Nacional para a Criança e o Adolescente - FNCA";"1000";"Recursos Livres da União";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;425985;775985;275000;0;0
2025;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"3136";"CT-Transporte e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";"0";"Financeira";"5";"Inversões Financeiras";0;0;60729;60729;0;0
2025;"30912";"Fundo Nacional Antidrogas";"1000";"Recursos Livres da União";"0";"Financeira";"9";"Reserva de Contingência";0;28065388;0;0;0;0
2025;"22906";"Fundo de Defesa da Economia Cafeeira";"1050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";17918335;17918335;14259474;14258815;4512799;4317040
2025;"26298";"Fundo Nacional de Desenvolvimento da Educação";"1000";"Recursos Livres da União";"7";"Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;4e+07;16521429;11270592;0;0
2025;"74916";"Recursos sob Supervisão do Fundo Nacional sobre Mudança do Clima/FNMC - MMA";"3050";"Recursos Próprios Livres da UO";"0";"Financeira";"5";"Inversões Financeiras";0;0;1314839277;1314833072;1314833072;1314833072
2025;"74901";"Recursos sob Supervisão do Fundo de Defesa da Economia Cafeeira/Funcafé - M. Agric. e Pec.";"1052";"Recursos Livres da UO";"0";"Financeira";"5";"Inversões Financeiras";6578057686;6578057686;3781192018;3777523174;3548770911;3548770911
2025;"74916";"Recursos sob Supervisão do Fundo Nacional sobre Mudança do Clima/FNMC - MMA";"1444";"Demais Aplicações Autorizadas para Recursos Oriundos de Títulos do Tesouro Nacional, Excetuado o Refinanciamento da Dívida Pública";"0";"Financeira";"5";"Inversões Financeiras";1e+10;1e+10;1e+10;1e+10;5e+09;5e+09
2025;"30912";"Fundo Nacional Antidrogas";"1052";"Recursos Livres da UO";"0";"Financeira";"9";"Reserva de Contingência";51530767;51530767;51530767;0;0;0
2025;"40901";"Fundo de Amparo ao Trabalhador";"1040";"Seguro-Desemprego, Abono Salarial e Previdência Social";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";61716242100;61716242100;59400219099;59400219099;55511290966;55511290966
2025;"26298";"Fundo Nacional de Desenvolvimento da Educação";"1000";"Recursos Livres da União";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"4";"Investimentos";1310618693;253554330;2305716992;2305125556;697780660;693994544
2025;"71903";"Fundo Social - FS";"1050";"Recursos Próprios Livres da UO";"0";"Financeira";"5";"Inversões Financeiras";3764860777;3764860777;3764860777;3764854243;2007821719;2007821719
2025;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1099";"CT-Biotecnologia e Recursos Genéticos, e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";"0";"Financeira";"5";"Inversões Financeiras";510832796;383242565;3.05e+08;3.05e+08;3.05e+08;3.05e+08
2025;"52902";"Fundo de Administração do Hospital das Forças Armadas";"1049";"Recursos Próprios da UO para Aplicação em Seguridade Social";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";8300000;8300000;8300000;8299999;1697160;1582535
2025;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1052";"Recursos Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";185535093;185535093;185535093;185535093;175922069;169435447
2025;"36901";"Fundo Nacional de Saúde";"1002";"Atividades-fim da Seguridade Social";"0";"Financeira";"1";"Pessoal e Encargos Sociais";719047797;719047797;719047797;713734235;713734235;676922478
2025;"36901";"Fundo Nacional de Saúde";"1000";"Recursos Livres da União";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";131192002;131192002;492764299;492751299;492659005;35093974
2025;"26298";"Fundo Nacional de Desenvolvimento da Educação";"1133";"Educação Básica, Vedado o Pagamento de Despesas com Pessoal";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";5461907292;5461907292;5461907292;5461163804;5431779253;5430573126
2025;"68902";"Fundo Nacional de Aviação Civil - FNAC";"1050";"Recursos Próprios Livres da UO";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"4";"Investimentos";135203505;135203505;138391146;136837636;49424406;49279434
2025;"36901";"Fundo Nacional de Saúde";"3056";"Benefícios do Regime Próprio de Previdência Social da União";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";0;0;22803189;22803189;22803189;0
2025;"74917";"Recursos sob Supervisão do Fundo de Desenvolvimento da Amazônia/FDA - MDR";"1050";"Recursos Próprios Livres da UO";"0";"Financeira";"5";"Inversões Financeiras";458844295;321219760;321219760;253980000;0;0
2025;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"3102";"CT-Verde Amarelo (Programa de Inovação para Competitividade) e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais, Equalização de Taxas de Juros e Investimentos em Empresas Inovadoras";"0";"Financeira";"5";"Inversões Financeiras";0;0;1046301127;1046301127;133893400;133893400
2025;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";125802192;91874701;70832043;70832042;63559295;45258218
2025;"44901";"Fundo Nacional de Meio Ambiente - FNMA";"1000";"Recursos Livres da União";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;625398;0;0;0;0
2025;"74921";"Recursos sob Supervisão do Fundo Nacional de Investimento em Infraestrutura Social (FIIS)/PR";"1000";"Recursos Livres da União";"0";"Financeira";"5";"Inversões Financeiras";1e+10;1e+10;1e+10;1e+10;5e+09;5e+09
2025;"30911";"Fundo Nacional de Segurança Pública";"1121";"Recursos Livres da UO, com Recursos de Superávit Financeiro Vinculados à Amortização e ao Pagamento do Serviço da Dívida Pública Federal";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";756656216;624578626;589877886;589631863;507842595;507019251
2025;"30911";"Fundo Nacional de Segurança Pública";"1251";"Transferências do Fundo Nacional de Segurança Pública - FNSP";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";373248375;373248375;387417641;387417641;387417641;387417641
2025;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1099";"CT-Biotecnologia e Recursos Genéticos, e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";322958346;214526341;13955327;13955326;13440965;13433165
2025;"28904";"Fundo de Garantia para Promoção da Competitividade - FGPC";"1050";"Recursos Próprios Livres da UO";"0";"Financeira";"9";"Reserva de Contingência";4934000;4439885;4439885;0;0;0
2025;"74919";"Recursos sob Supervisão do Fundo de Desenvolvimento do Centro-Oeste/FDCO - MDR";"3114";"Pesquisa, Desenvolvimento e Tecnologia de Interesse do Desenvolvimento Regional";"0";"Financeira";"5";"Inversões Financeiras";0;0;18392482;0;0;0
2025;"74920";"Recursos sob Supervisão do Fundo de Universalização dos Serviços de Telecomunicações - FUST – M. Comunicações";"1448";"Objeto Contratual da Operação de Crédito Externa em Moeda";"0";"Financeira";"5";"Inversões Financeiras";5.19e+08;5.19e+08;5.19e+08;0;0;0
2025;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"3108";"CT-Energia e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";"0";"Financeira";"5";"Inversões Financeiras";0;0;780071428;780071428;372908963;372908963
2025;"44902";"Fundo Nacional sobre Mudança do Clima";"1000";"Recursos Livres da União";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;5e+05;2e+05;2e+05;0;0
2025;"01901";"Fundo Rotativo da Câmara dos Deputados";"1000";"Recursos Livres da União";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";208037;208037;208037;0;0;0
2025;"71903";"Fundo Social - FS";"1000";"Recursos Livres da União";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";8970;8970;0;0;0;0
2025;"39905";"Fundo Nacional de Segurança e Educação do Trânsito - FUNSET";"1000";"Recursos Livres da União";"0";"Financeira";"9";"Reserva de Contingência";0;53886843;0;0;0;0
2025;"30912";"Fundo Nacional Antidrogas";"1000";"Recursos Livres da União";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";0;5000;0;0;0;0
2025;"81902";"Fundo Nacional do Idoso - FNI";"1000";"Recursos Livres da União";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;2;2;0;0;0
2025;"28904";"Fundo de Garantia para Promoção da Competitividade - FGPC";"1000";"Recursos Livres da União";"0";"Financeira";"9";"Reserva de Contingência";0;494115;0;0;0;0
2025;"52903";"Fundo do Serviço Militar";"1052";"Recursos Livres da UO";"0";"Financeira";"9";"Reserva de Contingência";16625890;16625890;16625890;0;0;0
2025;"68902";"Fundo Nacional de Aviação Civil - FNAC";"1000";"Recursos Livres da União";"7";"Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP";"5";"Inversões Financeiras";0;1.5e+07;13270564;13091062;12412829;12412829
2025;"68902";"Fundo Nacional de Aviação Civil - FNAC";"1052";"Recursos Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";2000;2000;0;0;0;0
2025;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1102";"CT-Verde Amarelo (Programa de Inovação para Competitividade) e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais, Equalização de Taxas de Juros e Investimentos em Empresas Inovadoras";"0";"Financeira";"5";"Inversões Financeiras";681110397;453893400;3.2e+08;3.2e+08;3.2e+08;3.2e+08
2025;"71903";"Fundo Social - FS";"1042";"Capitalização do Fundo Social";"0";"Financeira";"5";"Inversões Financeiras";17370038730;17370038730;14370038730;14370038730;9.65e+09;9.65e+09
2025;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"3098";"CT-Agronegócio e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";"0";"Financeira";"5";"Inversões Financeiras";0;0;1927538665;1927538665;129663705;129663705
2025;"74908";"Recursos sob Supervisão do Fundo Geral de Turismo/FUNGETUR - Ministério do Turismo";"1000";"Recursos Livres da União";"0";"Financeira";"5";"Inversões Financeiras";0;13056559;13056559;13056559;0;0
2025;"52921";"Fundo do Exército";"3021";"Fiscalização de Produtos Controlados pelo Exército";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;1530001;1530001;523268;521706
2025;"74902";"Recursos sob Supervisão do Fundo de Financiamento ao Estudante do Ensino Superior/FIES - Min. da Educação";"1000";"Recursos Livres da União";"2";"Primária discricionária, considerada no cálculo do RP";"5";"Inversões Financeiras";1e+08;95066810;1e+08;1e+08;1e+08;1e+08
2025;"36901";"Fundo Nacional de Saúde";"1000";"Recursos Livres da União";"8";"Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;12401164;12401164;12400000;11600000;11600000
2025;"52931";"Fundo Naval";"1063";"Rede de Balizamento Marítimo, Fluvial e Lacustre";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";4021208;4021208;10157279;9982186;6682490;6652477
2025;"30912";"Fundo Nacional Antidrogas";"1000";"Recursos Livres da União";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;1790000;1790000;1789643;1489643;1189643
2025;"52932";"Fundo de Desenvolvimento do Ensino Profissional Marítimo";"1000";"Recursos Livres da União";"0";"Financeira";"9";"Reserva de Contingência";0;99802195;0;0;0;0
2025;"36901";"Fundo Nacional de Saúde";"1000";"Recursos Livres da União";"0";"Financeira";"1";"Pessoal e Encargos Sociais";0;0;23202813;23202813;18900169;0
2025;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1105";"CT-Mineral e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";20272572;12606244;12606244;12606244;11857643;11651806
2025;"52911";"Fundo Aeronáutico";"1050";"Recursos Próprios Livres da UO";"0";"Financeira";"9";"Reserva de Contingência";631973732;631973732;0;0;0;0
2025;"52921";"Fundo do Exército";"1000";"Recursos Livres da União";"0";"Financeira";"9";"Reserva de Contingência";0;163929296;0;0;0;0
2025;"36901";"Fundo Nacional de Saúde";"1132";"Recursos decorrentes de acordos judiciais ou extrajudiciais firmados para reparação de danos em decorrência de desastre";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";0;0;314390741;314390740;314390740;314390740
2025;"36901";"Fundo Nacional de Saúde";"1184";"Prevenção, Controle e Mitigação de Danos Sociais Advindos da Prática de Jogos, nas Áreas de Saúde";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;10971938;10971938;471938;471938
2025;"68902";"Fundo Nacional de Aviação Civil - FNAC";"1000";"Recursos Livres da União";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"5";"Inversões Financeiras";0;1e+05;0;0;0;0
2025;"74915";"Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE - MDR";"9209";"Transferência Constitucional para Aplicação em Programas de Financiamento ao Setor Produtivo da Região Nordeste";"0";"Financeira";"5";"Inversões Financeiras";54072000;111736251;0;0;0;0
2025;"73901";"Fundo Constitucional do Distrito Federal - FCDF";"1006";"Assistência Social e à Saúde do Policial Militar do Distrito Federal e de Seus Dependentes";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";19614714;19614714;20667436;20667436;10495336;10473141
2025;"81902";"Fundo Nacional do Idoso - FNI";"1096";"Doações Nacionais";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";2207738;2207738;2207738;2207736;1968951;1780678
2025;"20927";"Fundo de Imprensa Nacional";"1050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";46639097;46639097;43559505;39308565;27337508;26984107
2025;"52903";"Fundo do Serviço Militar";"1052";"Recursos Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";1500000;1500000;1511160;1510073;996527;971134
2025;"30905";"Fundo de Defesa de Direitos Difusos";"1083";"Reparação de Danos Causados a Interesses Difusos e Coletivos";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";341137911;272432020;68257275;54598372;41787182;35785488
2025;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1108";"CT-Energia e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";50268136;37702908;32741043;32741042;32741042;31995436
2025;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1118";"CT-Infra e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"4";"Investimentos";1597937631;1345963859;897881926;897881926;828971159;777270123
2025;"36901";"Fundo Nacional de Saúde";"1001";"Recursos Livres da Seguridade Social";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";7567202018;3494109247;4097636930;4097555516;3295446413;3249680991
2025;"36901";"Fundo Nacional de Saúde";"1000";"Recursos Livres da União";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"4";"Investimentos";0;3.975e+09;5615731;5615731;1445145;1413526
2025;"36901";"Fundo Nacional de Saúde";"1001";"Recursos Livres da Seguridade Social";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"5";"Inversões Financeiras";4e+08;4e+08;1.5e+08;1.5e+08;1.5e+08;1.5e+08
2025;"36901";"Fundo Nacional de Saúde";"1056";"Benefícios do Regime Próprio de Previdência Social da União";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";1362354455;1362354455;1571335373;1571335373;1571068547;1335005056
2025;"52911";"Fundo Aeronáutico";"1050";"Recursos Próprios Livres da UO";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";1458746400;1458746400;1536851603;1536079789;1231081130;1190258389
