"exercicio";"uo_cod";"uo_desc";"fonte_cod";"fonte_desc";"rp_cod";"rp_desc";"gnd_cod";"gnd_desc";"ploa";"loa";"loa_mais_credito";"empenhado";"liquidado";"pago"
2014;"56902";"Fundo Nacional de Habitação de Interesse Social - FNHIS";"100";"Recursos Ordinários";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";35065000;35065000;31065000;1724080;1724080;201883
2014;"25914";"Fundo de Garantia à Exportação - FGE";"150";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";3.5e+07;3.5e+07;3.5e+07;154693;154693;148279
2014;"36901";"Fundo Nacional de Saúde";"300";"Recursos Ordinários ";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;667090000;6.62e+08;6.62e+08;658015433
2014;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"342";"Compensações Financeiras pela Exploração de Petróleo, Gás Natural e Outros Hidrocarbonetos Fluidos, Exceto no Pré-Sal ou em Áreas Estratégicas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;1010577000;1020008167;1020008167;537743351
2014;"30905";"Fundo de Defesa de Direitos Difusos";"118";"Contribuições sobre Concursos de Prognósticos";"0";"Financeira";"9";"Reserva de Contingência";71728;71728;71728;0;0;0
2014;"26298";"Fundo Nacional de Desenvolvimento da Educação";"388";"Remuneração das Disponibilidades do Tesouro Nacional";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;560334315;560334315;560334315;557230431
2014;"26298";"Fundo Nacional de Desenvolvimento da Educação";"112";"Recursos Destinados à Manutenção e Desenvolvimento do Ensino";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";3536626295;3537169920;3593519502;3410001175;3410001175;3246830782
2014;"52931";"Fundo Naval";"281";"Recursos de Convênios";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";9e+05;9e+05;4900000;930604;930604;505494
2014;"62901";"Fundo Nacional de Aviação Civil - FNAC";"280";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";3232000;3232000;3932000;3144397;3144397;777633
2014;"74918";"Recursos sob Supervisão do Fundo de Desenvolvimento do Nordeste/FDNE - Min Integração Nacional";"650";"Recursos Próprios Não-Financeiros";"0";"Financeira";"5";"Inversões Financeiras";0;0;21615000;21615000;21615000;0
2014;"38901";"Fundo de Amparo ao Trabalhador";"140";"Contribuições para os Programas PIS/PASEP";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";27590264113;27739291146;24449018191;24448323875;24448323875;24448323875
2014;"71901";"Fundo Contingente da Extinta RFFSA - Recursos sob Supervisão do Ministério da Fazenda";"186";"Outras Receitas Vinculadas";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";5e+06;5e+06;5e+06;5e+06;5e+06;346117
2014;"38901";"Fundo de Amparo ao Trabalhador";"332";"Juros de Mora da Receita de Impostos e Contribuições Administrados pela RFB/MF";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;255954039;255954039;255954039;155954039
2014;"36901";"Fundo Nacional de Saúde";"153";"Contribuição para Financiamento da Seguridade Social - COFINS";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";5e+07;5e+07;53625000;53625000;53625000;42193109
2014;"30907";"Fundo Penitenciário Nacional - FUNPEN";"174";"Taxas e Multas pelo Exercício do Poder de Polícia e Multas Provenientes de Processos Judiciais";"0";"Financeira";"9";"Reserva de Contingência";6195742;6486296;6486296;0;0;0
2014;"74901";"Recursos sob Supervisão do Fundo de Defesa da Economia Cafeeira/Funcafé - MAPA";"180";"Recursos Próprios Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";1.43e+08;1.43e+08;1.43e+08;124497052;124497052;82287048
2014;"33904";"Fundo do Regime Geral de Previdência Social";"351";"Contribuição Social Sobre o Lucro Líquido das Pessoas Juridicas ";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;3763271658;3763271658;3763271658;396919819
2014;"30905";"Fundo de Defesa de Direitos Difusos";"180";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";771720;771720;788720;771720;771720;771720
2014;"52903";"Fundo do Serviço Militar";"174";"Taxas e Multas pelo Exercício do Poder de Polícia e Multas Provenientes de Processos Judiciais";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";2379834;2379834;2379834;1909534;1909534;1241879
2014;"30907";"Fundo Penitenciário Nacional - FUNPEN";"100";"Recursos Ordinários";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;750000;3e+05;32787;32787;0
2014;"36901";"Fundo Nacional de Saúde";"148";"Operações de Crédito Externas - em Moeda";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";1.1e+07;1.1e+07;0;0;0;0
2014;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"186";"Outras Receitas Vinculadas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";12275000;12275000;12275000;9795622;9795622;5160315
2014;"52932";"Fundo de Desenvolvimento do Ensino Profissional Marítimo";"280";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";39548300;39548300;39548300;40319911;40319911;14057815
2014;"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações - FUNTTEL";"250";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";647;647;647;0;0;0
2014;"38901";"Fundo de Amparo ao Trabalhador";"174";"Taxas e Multas pelo Exercício do Poder de Polícia e Multas Provenientes de Processos Judiciais";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";31444802;32517980;32517980;32443783;32443783;16156188
2014;"20927";"Fundo de Imprensa Nacional";"100";"Recursos Ordinários";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";0;0;3900000;3900000;3900000;3900000
2014;"44902";"Fundo Nacional sobre Mudança do Clima";"280";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";13704298;13704298;13704298;7668909;7668909;3226595
2014;"74912";"Recursos sob Supervisão do Fundo Nacional de Cultura";"130";"Contribuição para o Desenvolvimento da Indústria Cinematográfica Nacional";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";4200000;4200000;4200000;0;0;0
2014;"39901";"Fundo da Marinha Mercante - FMM";"180";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";313000;313000;313000;57335;57335;55685
2014;"52931";"Fundo Naval";"281";"Recursos de Convênios";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";2e+05;2e+05;2e+05;66071;66071;66071
2014;"38901";"Fundo de Amparo ao Trabalhador";"188";"Remuneração das Disponibilidades do Tesouro Nacional";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;12853879760;12842375220;12842375220;11793688801
2014;"52902";"Fundo de Administração do Hospital das Forças Armadas";"100";"Recursos Ordinários";"0";"Financeira";"1";"Pessoal e Encargos Sociais";17946382;17946382;18446382;18002307;18002307;18002307
2014;"20927";"Fundo de Imprensa Nacional";"150";"Recursos Próprios Não-Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";131938233;131938233;24456247;24412347;24412347;23899466
2014;"36901";"Fundo Nacional de Saúde";"151";"Contribuição Social sobre o Lucro Líquido das Pessoas Jurídicas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";1612758683;1665000744;1744889570;738203856;738203856;255593749
2014;"36901";"Fundo Nacional de Saúde";"151";"Contribuição Social sobre o Lucro Líquido das Pessoas Jurídicas";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;87139696;81559279;46590588;46590588;0
2014;"36901";"Fundo Nacional de Saúde";"186";"Outras Receitas Vinculadas";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";3891361860;4014287112;3724287112;3713306341;3713306341;3686437955
2014;"74901";"Recursos sob Supervisão do Fundo de Defesa da Economia Cafeeira/Funcafé - MAPA";"380";"Recursos Próprios Financeiros";"0";"Financeira";"5";"Inversões Financeiras";0;0;1162037868;993086287;993086287;857714146
2014;"36901";"Fundo Nacional de Saúde";"100";"Recursos Ordinários";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"4";"Investimentos";0;2128895485;2192167265;1482974954;1482974954;0
2014;"56902";"Fundo Nacional de Habitação de Interesse Social - FNHIS";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;92100000;92100000;0;0;0
2014;"20927";"Fundo de Imprensa Nacional";"150";"Recursos Próprios Não-Financeiros";"0";"Financeira";"9";"Reserva de Contingência";44841934;44841934;44841934;0;0;0
2014;"52903";"Fundo do Serviço Militar";"175";"Taxas por Serviços Públicos";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";2924470;2924470;2924470;2451086;2451086;1231410
2014;"55901";"Fundo Nacional de Assistência Social";"176";"Outras Contribuições Sociais";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";33494600;33494600;33494600;33494600;33494600;0
2014;"38901";"Fundo de Amparo ao Trabalhador";"176";"Outras Contribuições Sociais";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";42465242;42465242;40819815;36652944;36652944;7108864
2014;"14901";"Fundo Partidário";"174";"Taxas e Multas pelo Exercício do Poder de Polícia e Multas Provenientes de Processos Judiciais";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";49162564;50840431;58460772;58460772;58460772;57472974
2014;"36901";"Fundo Nacional de Saúde";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;874569335;844569335;0;0;0
2014;"74902";"Recursos sob Supervisão do Fundo de Financiamento ao Estudante do Ensino Superior/FIEES - Min. da Educação";"118";"Contribuições sobre Concursos de Prognósticos";"0";"Financeira";"5";"Inversões Financeiras";735943160;735943160;735943160;735943160;735943160;735943160
2014;"62901";"Fundo Nacional de Aviação Civil - FNAC";"186";"Outras Receitas Vinculadas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"5";"Inversões Financeiras";1.5e+08;1.5e+08;0;0;0;0
2014;"26298";"Fundo Nacional de Desenvolvimento da Educação";"293";"Produto da Aplicação dos Recursos a Conta do Salário - Educação";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";86745818;86745818;86745818;86745818;86745818;0
2014;"30907";"Fundo Penitenciário Nacional - FUNPEN";"180";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";35950000;35950000;36286804;35855562;35855562;29196051
2014;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"150";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";40000;40000;40000;40000;40000;0
2014;"38901";"Fundo de Amparo ao Trabalhador";"380";"Recursos Próprios Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;0;0;0;0
2014;"74904";"Recursos sob Supervisão do Fundo da Marinha Mercante/FMM - Ministério dos Transportes";"335";"Cota-Parte do Adicional ao Frete para Renovação da Marinha Mercante";"0";"Financeira";"5";"Inversões Financeiras";0;0;389324000;380707934;380707934;380707934
2014;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"172";"Outras Contribuições Econômicas";"0";"Financeira";"9";"Reserva de Contingência";0;23588265;23588265;0;0;0
2014;"62901";"Fundo Nacional de Aviação Civil - FNAC";"680";"Recursos Próprios Financeiros";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"5";"Inversões Financeiras";0;0;237424000;205189730;205189730;114005219
2014;"74901";"Recursos sob Supervisão do Fundo de Defesa da Economia Cafeeira/Funcafé - MAPA";"150";"Recursos Próprios Não-Financeiros";"0";"Financeira";"5";"Inversões Financeiras";8895890;8895890;0;0;0;0
2014;"56901";"Fundo Nacional de Segurança e Educação do Trânsito - FUNSET";"150";"Recursos Próprios Não-Financeiros";"0";"Financeira";"9";"Reserva de Contingência";28484782;28484782;84782;0;0;0
2014;"52932";"Fundo de Desenvolvimento do Ensino Profissional Marítimo";"135";"Cota-Parte do Adicional ao Frete para Renovação da Marinha Mercante";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;0;0;0;0;0
2014;"26298";"Fundo Nacional de Desenvolvimento da Educação";"112";"Recursos Destinados à Manutenção e Desenvolvimento do Ensino";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";254717500;325620000;230431013;64012912;64012912;12617131
2014;"36901";"Fundo Nacional de Saúde";"148";"Operações de Crédito Externas - em Moeda";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";2.9e+07;2.9e+07;4e+06;0;0;0
2014;"36901";"Fundo Nacional de Saúde";"144";"Títulos de Responsabilidade do Tesouro Nacional - Outras Aplicações";"0";"Financeira";"2";"Juros e Encargos da Dívida";5022218;5022218;4906218;4810229;4810229;4810229
2014;"36901";"Fundo Nacional de Saúde";"380";"Recursos Próprios Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;585000;585000;585000;585000
2014;"33904";"Fundo do Regime Geral de Previdência Social";"332";"Juros de Mora da Receita de Impostos e Contribuições Administrados pela RFB/MF";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;2319969499;2319969499;2319969499;393631113
2014;"26298";"Fundo Nacional de Desenvolvimento da Educação";"100";"Recursos Ordinários";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;15020300;13877000;6911148;6911148;0
2014;"52921";"Fundo do Exército";"250";"Recursos Próprios Não-Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";840857621;840857621;840857621;831999070;831999070;742298126
2014;"64902";"Fundo Nacional do Idoso - FNI";"196";"Doações de Pessoas Físicas e Instituições Públicas e Privadas Nacionais";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";458429;458429;458429;0;0;0
2014;"33904";"Fundo do Regime Geral de Previdência Social";"100";"Recursos Ordinários";"1";"Primária obrigatória, considerada no cálculo do RP";"9";"Reserva de Contingência";0;2.5e+08;0;0;0;0
2014;"74918";"Recursos sob Supervisão do Fundo de Desenvolvimento do Nordeste/FDNE - Min Integração Nacional";"280";"Recursos Próprios Financeiros";"0";"Financeira";"5";"Inversões Financeiras";257341917;257341917;147428363;61236377;61236377;0
2014;"42902";"Fundo Nacional de Cultura";"130";"Contribuição para o Desenvolvimento da Indústria Cinematográfica Nacional";"0";"Financeira";"5";"Inversões Financeiras";643734444;643734444;643734444;4.14e+08;4.14e+08;0
2014;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";135580058;131130000;12865900;11242394;11242394;8556640
2014;"38901";"Fundo de Amparo ao Trabalhador";"176";"Outras Contribuições Sociais";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";95357519;95357519;95357519;95357519;95357519;95357519
2014;"30907";"Fundo Penitenciário Nacional - FUNPEN";"150";"Recursos Próprios Não-Financeiros";"0";"Financeira";"9";"Reserva de Contingência";3798343;3798343;3798343;0;0;0
2014;"73901";"Fundo Constitucional do Distrito Federal - FCDF";"100";"Recursos Ordinários";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";347917748;347917748;123975619;123408546;123408546;86822419
2014;"26298";"Fundo Nacional de Desenvolvimento da Educação";"313";"Contribuição do Salario-Educação ";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;0;251381087;0;0;0
2014;"25914";"Fundo de Garantia à Exportação - FGE";"150";"Recursos Próprios Não-Financeiros";"0";"Financeira";"9";"Reserva de Contingência";253575896;253575896;253575896;0;0;0
2014;"01901";"Fundo Rotativo da Câmara dos Deputados";"150";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";461171;461171;461171;122029;122029;58624
2014;"52931";"Fundo Naval";"250";"Recursos Próprios Não-Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";11898347;11898347;11898347;11898347;11898347;6099602
2014;"56901";"Fundo Nacional de Segurança e Educação do Trânsito - FUNSET";"180";"Recursos Próprios Financeiros";"0";"Financeira";"9";"Reserva de Contingência";74042174;74042174;74042174;0;0;0
2014;"33904";"Fundo do Regime Geral de Previdência Social";"330";"Contribuição para o Desenvolvimento da Indústria Cinematográfica Nacional ";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;874661000;874661000;874661000;874661000
2014;"52921";"Fundo do Exército";"250";"Recursos Próprios Não-Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";1e+07;1e+07;1e+07;9988949;9988949;5524529
2014;"30907";"Fundo Penitenciário Nacional - FUNPEN";"100";"Recursos Ordinários";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"4";"Investimentos";0;0;450000;374749;374749;0
2014;"55901";"Fundo Nacional de Assistência Social";"100";"Recursos Ordinários";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"4";"Investimentos";0;63470340;63870340;46673274;46673274;9790589
2014;"55901";"Fundo Nacional de Assistência Social";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;4.2e+07;4.2e+07;0;0;0
2014;"74902";"Recursos sob Supervisão do Fundo de Financiamento ao Estudante do Ensino Superior/FIEES - Min. da Educação";"100";"Recursos Ordinários";"0";"Financeira";"5";"Inversões Financeiras";0;0;4.58e+08;4.58e+08;4.58e+08;457996102
2014;"33904";"Fundo do Regime Geral de Previdência Social";"372";"Outras Contribuições Econômicas";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;3361498046;3361498046;3361498046;3361498046
2014;"52901";"Fundo do Ministério da Defesa";"280";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";280012;280012;280012;259923;259923;7991
2014;"64902";"Fundo Nacional do Idoso - FNI";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";976499;976499;1376499;976499;976499;0
2014;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"342";"Compensações Financeiras pela Exploração de Petróleo, Gás Natural e Outros Hidrocarbonetos Fluidos, Exceto no Pré-Sal ou em Áreas Estratégicas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;0;46600000;15324412;15324412;7060061
2014;"26298";"Fundo Nacional de Desenvolvimento da Educação";"100";"Recursos Ordinários";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"4";"Investimentos";0;176229213;178435513;132407002;132407002;0
2014;"41902";"Fundo de Universalização dos Serviços de Telecomunicações - FUST";"172";"Outras Contribuições Econômicas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";1701419;1701419;1701419;0;0;0
2014;"36901";"Fundo Nacional de Saúde";"143";"Titulos de Responsabilidade do Tesouro Nacional - Refinanciamento da Dívida Publica Federal";"0";"Financeira";"6";"Amortização da Dívida";217707463;217707463;217074463;9639718;9639718;9639718
2014;"52932";"Fundo de Desenvolvimento do Ensino Profissional Marítimo";"135";"Cota-Parte do Adicional ao Frete para Renovação da Marinha Mercante";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";6838634;6838634;6838634;6838634;6838634;2251566
2014;"74913";"Recursos sob Supervisão do Fundo Constitucional de Financiamento do Norte/FNO - Min Integração Nacional";"101";"Transferências do Imposto sobre a Renda e sobre Produtos Industrializados";"0";"Financeira";"5";"Inversões Financeiras";2206027540;2221392942;2221392942;2016037871;2016037871;1912956359
2014;"55901";"Fundo Nacional de Assistência Social";"151";"Contribuição Social sobre o Lucro Líquido das Pessoas Jurídicas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";2756606199;2847606199;2560679999;2546921681;2546921681;1845724488
2014;"22906";"Fundo de Defesa da Economia Cafeeira";"150";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";793057;793057;793057;492977;492977;399920
2014;"55901";"Fundo Nacional de Assistência Social";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";127263;5127263;5127263;127263;127263;0
2014;"74904";"Recursos sob Supervisão do Fundo da Marinha Mercante/FMM - Ministério dos Transportes";"135";"Cota-Parte do Adicional ao Frete para Renovação da Marinha Mercante";"0";"Financeira";"5";"Inversões Financeiras";2787121543;2787121543;2787121543;2573472789;2573472789;2056973718
2014;"55901";"Fundo Nacional de Assistência Social";"329";"Recursos de Concessões e Permissões ";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;69600000;48400000;48400000;25679405
2014;"52931";"Fundo Naval";"135";"Cota-Parte do Adicional ao Frete para Renovação da Marinha Mercante";"0";"Financeira";"9";"Reserva de Contingência";11722903;12548280;12548280;0;0;0
2014;"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações - FUNTTEL";"172";"Outras Contribuições Econômicas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";3906099;3906099;3906099;1149775;1149775;1905
2014;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"141";"Compensações Financeiras pela Exploração de Recursos Minerais";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";37978007;37978007;37978007;27993813;27993813;3304926
2014;"62901";"Fundo Nacional de Aviação Civil - FNAC";"129";"Recursos de Concessões e Permissões";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"5";"Inversões Financeiras";1232911777;1232911777;984045025;707660542;707660542;496902318
