"exercicio";"uo_cod";"uo_desc";"fonte_cod";"fonte_desc";"rp_cod";"rp_desc";"gnd_cod";"gnd_desc";"ploa";"loa";"loa_mais_credito";"empenhado";"liquidado";"pago"
2018;"55902";"Fundo do Regime Geral de Previdência Social";"151";"Contribuição Social sobre o Lucro Líquido das Pessoas Jurídicas";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";26499028046;26499028046;25199028046;25193578791;25098236389;25098190303
2018;"52911";"Fundo Aeronáutico";"280";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";29253968;29253968;35130239;37225891;28291701;28290558
2018;"73901";"Fundo Constitucional do Distrito Federal - FCDF";"156";"Contribuição do Servidor para o Plano de Seguridade Social do Servidor Público";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";128636364;128636364;103435504;103435504;103435504;103435504
2018;"52931";"Fundo Naval";"175";"Taxas por Serviços Públicos";"0";"Financeira";"9";"Reserva de Contingência";2872;2872;2872;0;0;0
2018;"30912";"Fundo Nacional Antidrogas";"186";"Recursos Vinculados a Aplicações em Políticas Públicas Específicas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";4970000;4970000;4970000;3701661;207867;179006
2018;"42902";"Fundo Nacional de Cultura";"186";"Recursos Vinculados a Aplicações em Políticas Públicas Específicas";"0";"Financeira";"9";"Reserva de Contingência";3878458;3878458;3878458;0;0;0
2018;"36901";"Fundo Nacional de Saúde";"300";"Recursos Ordinários ";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;178461486;176453167;9e+05;9e+05
2018;"55902";"Fundo do Regime Geral de Previdência Social";"300";"Recursos Ordinários ";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;2410629094;2410629094;2410629094;2321182851
2018;"73901";"Fundo Constitucional do Distrito Federal - FCDF";"300";"Recursos Ordinários ";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";0;0;97413739;97413739;97413739;97413739
2018;"36901";"Fundo Nacional de Saúde";"300";"Recursos Ordinários ";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;149700000;149700000;149700000;149700000
2018;"20927";"Fundo de Imprensa Nacional";"169";"Contribuição Patronal para o Plano de Seguridade Social do Servidor Público";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";4448889;4448889;2898889;2898889;2898889;1035772
2018;"30905";"Fundo de Defesa de Direitos Difusos";"180";"Recursos Próprios Financeiros";"0";"Financeira";"9";"Reserva de Contingência";1195728;1195728;1195728;0;0;0
2018;"26298";"Fundo Nacional de Desenvolvimento da Educação";"293";"Produto da Aplicação dos Recursos a Conta do Salário - Educação";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";143561909;143561909;87708566;87708566;66414704;66414704
2018;"52901";"Fundo do Ministério da Defesa";"250";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";33000;33000;33000;0;0;0
2018;"52932";"Fundo de Desenvolvimento do Ensino Profissional Marítimo";"280";"Recursos Próprios Financeiros";"0";"Financeira";"9";"Reserva de Contingência";103377421;103377421;103377421;0;0;0
2018;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"178";"Fundo de Fiscalização das Telecomunicações";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";579985;579985;464767;464767;141821;141821
2018;"24907";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações - FUNTTEL";"172";"Outras Contribuições Econômicas";"0";"Financeira";"9";"Reserva de Contingência";126211106;126211106;126211106;0;0;0
2018;"73901";"Fundo Constitucional do Distrito Federal - FCDF";"123";"Contribuição para o Custeio das Pensões Militares";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";167963142;167963142;167963142;167963142;167963142;167963142
2018;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"172";"Outras Contribuições Econômicas";"0";"Financeira";"9";"Reserva de Contingência";1425658536;1435726599;1435726599;0;0;0
2018;"42902";"Fundo Nacional de Cultura";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;1718000;1658000;0;0
2018;"55901";"Fundo Nacional de Assistência Social";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";484142379;485642379;480880750;480879651;479382529;472884801
2018;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"142";"Compensações Financeiras pela Produção de Petróleo, Gás Natural e Outros Hidrocarbonetos Fluidos";"0";"Financeira";"9";"Reserva de Contingência";669397207;669397207;669397207;0;0;0
2018;"26298";"Fundo Nacional de Desenvolvimento da Educação";"113";"Contribuição do Salário-Educação";"7";"Emenda de bancada estadual";"4";"Investimentos";0;42119726;42119726;42119726;0;0
2018;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"180";"Recursos Próprios Financeiros";"0";"Financeira";"9";"Reserva de Contingência";3144474;3144474;3144474;0;0;0
2018;"52921";"Fundo do Exército";"650";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;0;16565896;16565237;982005;915140
2018;"73901";"Fundo Constitucional do Distrito Federal - FCDF";"100";"Recursos Ordinários";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";11366338641;11366338641;11413461693;11413443080;11405799173;11381899589
2018;"30911";"Fundo Nacional de Segurança Pública";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";187605000;367826151;219618735;127180770;6469342;6469342
2018;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"142";"Compensações Financeiras pela Produção de Petróleo, Gás Natural e Outros Hidrocarbonetos Fluidos";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";19628335;19628335;10993636;10992636;9110120;8737877
2018;"55901";"Fundo Nacional de Assistência Social";"180";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";13147930;13147930;13147930;13147930;12964586;12964586
2018;"55901";"Fundo Nacional de Assistência Social";"300";"Recursos Ordinários ";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;0;6e+07;6e+07;0;0
2018;"52902";"Fundo de Administração do Hospital das Forças Armadas";"150";"Recursos Próprios Não-Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";0;0;651238;6e+05;6e+05;0
2018;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"172";"Outras Contribuições Econômicas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"5";"Inversões Financeiras";7500000;7500000;0;0;0;0
2018;"30911";"Fundo Nacional de Segurança Pública";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";344633048;354369691;291262713;279991163;238146489;238129996
2018;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol.,Inov. e Comunicações";"172";"Outras Contribuições Econômicas";"0";"Financeira";"5";"Inversões Financeiras";870090452;870090452;870090452;832126264;832126264;832126264
2018;"74902";"Recursos sob Supervisão do Fundo de Financiamento ao Estudante do Ensino Superior/FIES - Min. da Educação";"280";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";411156165;411156165;411156165;411156165;109426063;109426063
2018;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"135";"Cota-Parte do Adicional ao Frete para Renovação da Marinha Mercante";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";1278676;1278676;1278676;1278676;448160;448160
2018;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"172";"Outras Contribuições Econômicas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";274920313;274920313;191417294;191955553;137585230;135475757
2018;"36901";"Fundo Nacional de Saúde";"180";"Recursos Próprios Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";0;0;4604129;4604129;4604129;4604129
2018;"52932";"Fundo de Desenvolvimento do Ensino Profissional Marítimo";"135";"Cota-Parte do Adicional ao Frete para Renovação da Marinha Mercante";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";3e+06;3e+06;3e+06;3e+06;2623594;2599187
2018;"30907";"Fundo Penitenciário Nacional - FUNPEN";"318";"Receitas de Concursos de Prognósticos";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;72745005;47668875;32411331;32408823
2018;"52931";"Fundo Naval";"250";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";19139770;19139770;18081187;18278480;10426729;10371117
2018;"42902";"Fundo Nacional de Cultura";"130";"Contribuição para o Desenvolvimento da Indústria Cinematográfica Nacional";"0";"Financeira";"9";"Reserva de Contingência";121183806;121183806;121183806;0;0;0
2018;"39902";"Fundo Nacional de Aviação Civil - FNAC";"129";"Recursos de Concessões e Permissões";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"4";"Investimentos";0;0;84913500;77093502;3981431;3840434
2018;"74902";"Recursos sob Supervisão do Fundo de Financiamento ao Estudante do Ensino Superior/FIES - Min. da Educação";"186";"Recursos Vinculados a Aplicações em Políticas Públicas Específicas";"0";"Financeira";"5";"Inversões Financeiras";299423784;299423784;232404784;225857846;23453062;23453062
2018;"14901";"Fundo Partidário";"174";"Taxas e Multas pelo Exercício do Poder de Polícia e Multas Provenientes de Processos Judiciais";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";108377585;108377585;108377585;108377585;105573511;105573511
2018;"20927";"Fundo de Imprensa Nacional";"100";"Recursos Ordinários";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";3754560;3754560;3775308;3659968;3283315;3102922
2018;"55901";"Fundo Nacional de Assistência Social";"151";"Contribuição Social sobre o Lucro Líquido das Pessoas Jurídicas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;0;133597721;133597721;33053938;33053938
2018;"81902";"Fundo Nacional do Idoso - FNI";"396";"Doações de Pessoas Físicas e Instituições Públicas e Privadas Nacionais";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;1827982;1827982;1370148;1370148
2018;"52911";"Fundo Aeronáutico";"250";"Recursos Próprios Não-Financeiros";"0";"Financeira";"9";"Reserva de Contingência";838220853;838220853;838220853;0;0;0
2018;"30907";"Fundo Penitenciário Nacional - FUNPEN";"318";"Receitas de Concursos de Prognósticos";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";0;0;96141995;13045773;7881014;7881014
2018;"74913";"Recursos sob Supervisão do Fundo Constitucional de Financiamento do Norte/FNO - Min Integração Nacional";"901";"Transferências do Imposto sobre a Renda e sobre Produtos Industrializados - CONDICIONADOS";"0";"Financeira";"5";"Inversões Financeiras";62304000;64321320;0;0;0;0
2018;"73901";"Fundo Constitucional do Distrito Federal - FCDF";"106";"Contribuição para o Fundo de Saúde dos Políciais Militares e Bombeiros Militares do Distrito Federal";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";14087350;14087350;14087350;14087350;5767007;5767007
2018;"39902";"Fundo Nacional de Aviação Civil - FNAC";"280";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";48900000;48900000;11013443;9258561;5960938;5960938
2018;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"178";"Fundo de Fiscalização das Telecomunicações";"0";"Financeira";"9";"Reserva de Contingência";8521800;8521800;8521800;0;0;0
2018;"52911";"Fundo Aeronáutico";"280";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";508899968;508899968;526823697;543738263;296178841;295056158
2018;"52931";"Fundo Naval";"135";"Cota-Parte do Adicional ao Frete para Renovação da Marinha Mercante";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";210000;210000;210000;221367;89917;89917
2018;"55902";"Fundo do Regime Geral de Previdência Social";"363";"Recursos Próprios Decorrentes da Alienação de Bens e Direitos do Patrimônio Público";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;136095000;136095000;136095000;136095000
2018;"26298";"Fundo Nacional de Desenvolvimento da Educação";"100";"Recursos Ordinários";"0";"Financeira";"1";"Pessoal e Encargos Sociais";16998927;16998927;16998927;13676109;13415017;13415017
2018;"52903";"Fundo do Serviço Militar";"180";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";6e+05;6e+05;6e+05;599998;599998;599998
2018;"24906";"Fundo de Universalização dos Serviços de Telecomunicações - FUST";"172";"Outras Contribuições Econômicas";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";61281;61281;61281;61281;61281;61281
2018;"30912";"Fundo Nacional Antidrogas";"186";"Recursos Vinculados a Aplicações em Políticas Públicas Específicas";"0";"Financeira";"9";"Reserva de Contingência";1603090;1603090;1603090;0;0;0
2018;"36901";"Fundo Nacional de Saúde";"350";"Recursos Próprios Não-Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";0;0;59118581;59118581;59118581;59118581
2018;"30912";"Fundo Nacional Antidrogas";"174";"Taxas e Multas pelo Exercício do Poder de Polícia e Multas Provenientes de Processos Judiciais";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";305151;305151;305151;305151;0;0
2018;"30907";"Fundo Penitenciário Nacional - FUNPEN";"174";"Taxas e Multas pelo Exercício do Poder de Polícia e Multas Provenientes de Processos Judiciais";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;13267664;1.3e+07;1.3e+07;1.3e+07
2018;"44902";"Fundo Nacional sobre Mudança do Clima";"280";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";1913119;1913119;2055097;1715730;417947;417947
2018;"55901";"Fundo Nacional de Assistência Social";"100";"Recursos Ordinários";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";970463570;970463570;1138769300;1133902061;1083728087;1083728087
2018;"81902";"Fundo Nacional do Idoso - FNI";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;60000;0;0;0;0
2018;"52911";"Fundo Aeronáutico";"650";"Recursos Próprios Não-Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;1.5e+08;150051154;61442804;61393148
2018;"52901";"Fundo do Ministério da Defesa";"280";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";50000;50000;50000;33000;0;0
2018;"42902";"Fundo Nacional de Cultura";"118";"Receitas de Concursos de Prognósticos";"0";"Financeira";"9";"Reserva de Contingência";298370468;298370468;281170468;0;0;0
2018;"52902";"Fundo de Administração do Hospital das Forças Armadas";"100";"Recursos Ordinários";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";137557269;137557269;126308223;123141208;123141208;116086438
2018;"52902";"Fundo de Administração do Hospital das Forças Armadas";"350";"Recursos Próprios Não-Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";0;0;5275459;5226992;5226992;5226992
2018;"36901";"Fundo Nacional de Saúde";"144";"Títulos de Responsabilidade do Tesouro Nacional - Outras Aplicações";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;9.8e+07;96248780;96232679;62777541;60991341
2018;"52921";"Fundo do Exército";"250";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";51543828;51543828;63043828;63093183;40379113;40293810
2018;"74918";"Recursos sob Supervisão do Fundo de Desenvolvimento do Nordeste/FDNE - Min Integração Nacional";"280";"Recursos Próprios Financeiros";"0";"Financeira";"5";"Inversões Financeiras";438172704;438172704;438172704;173866660;0;0
2018;"56901";"Fundo Nacional de Segurança e Educação do Trânsito - FUNSET";"180";"Recursos Próprios Financeiros";"0";"Financeira";"9";"Reserva de Contingência";62678174;62678174;62678174;0;0;0
2018;"20927";"Fundo de Imprensa Nacional";"150";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";46676343;46676343;43376343;41937136;33327386;33295312
2018;"24907";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações - FUNTTEL";"166";"Recursos Financeiros de Aplicação Vinculada";"0";"Financeira";"9";"Reserva de Contingência";1.5e+07;1.5e+07;1.5e+07;0;0;0
2018;"36901";"Fundo Nacional de Saúde";"100";"Recursos Ordinários";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";4154804;4154804;4154804;4059971;4059971;3729832
2018;"74915";"Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE - Min Integração Nacional";"101";"Transferências do Imposto sobre a Renda e sobre Produtos Industrializados";"0";"Financeira";"5";"Inversões Financeiras";7075174586;7092685631;7416914906;7416679319;7218103713;7218103713
2018;"30907";"Fundo Penitenciário Nacional - FUNPEN";"118";"Receitas de Concursos de Prognósticos";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";251663694;251663694;719669;719669;0;0
2018;"52911";"Fundo Aeronáutico";"300";"Recursos Ordinários ";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;0;1.4e+08;139906300;0;0
2018;"56902";"Fundo Nacional de Habitação de Interesse Social - FNHIS";"180";"Recursos Próprios Financeiros";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"4";"Investimentos";49626009;49626009;14065767;13944328;5662424;5662424
2018;"71905";"Fundo de Garantia à Exportação - Recursos sob Supervisão do Ministério da Fazenda";"150";"Recursos Próprios Não-Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";124300000;124300000;124300000;124300000;74056385;74056385
2018;"74908";"Recursos sob Supervisão do Fundo Geral de Turismo/FUNGETUR - Ministério do Turismo";"380";"Recursos Próprios Financeiros";"0";"Financeira";"5";"Inversões Financeiras";0;0;243138901;243138901;169107886;169107886
2018;"74919";"Recursos sob Supervisão do Fundo de Desenvolvimento do Centro-Oeste/FDCO - Min Integração Nacional";"280";"Recursos Próprios Financeiros";"0";"Financeira";"5";"Inversões Financeiras";59683287;59683287;59683287;0;0;0
2018;"55901";"Fundo Nacional de Assistência Social";"188";"Remuneração das Disponibilidades do Tesouro Nacional";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;2e+05;2e+05;0;0
2018;"74908";"Recursos sob Supervisão do Fundo Geral de Turismo/FUNGETUR - Ministério do Turismo";"180";"Recursos Próprios Financeiros";"0";"Financeira";"5";"Inversões Financeiras";43030064;43030064;43030064;43030064;37086193;37086193
2018;"52911";"Fundo Aeronáutico";"281";"Recursos de Convênios";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";1590364;1590364;1590364;1590364;1297985;1297985
2018;"81902";"Fundo Nacional do Idoso - FNI";"100";"Recursos Ordinários";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"4";"Investimentos";0;7e+05;5e+05;487360;229800;229800
2018;"39902";"Fundo Nacional de Aviação Civil - FNAC";"129";"Recursos de Concessões e Permissões";"0";"Financeira";"9";"Reserva de Contingência";2582028358;2582028358;2582028358;0;0;0
2018;"24907";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações - FUNTTEL";"100";"Recursos Ordinários";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";0;1348614;0;0;0;0
2018;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"178";"Fundo de Fiscalização das Telecomunicações";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";678275;678275;793493;793493;793493;793493
2018;"01901";"Fundo Rotativo da Câmara dos Deputados";"180";"Recursos Próprios Financeiros";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"4";"Investimentos";35045391;35045391;35045391;11009749;8970323;8970323
2018;"40901";"Fundo de Amparo ao Trabalhador";"150";"Recursos Próprios Não-Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";773787701;640966080;405966080;350983620;350983620;350983620
2018;"55902";"Fundo do Regime Geral de Previdência Social";"380";"Recursos Próprios Financeiros";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;2988722595;2988722595;2988722595;2988722595
2018;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"134";"Compensações Financeiras pela Utilização de Recursos Hídricos";"0";"Financeira";"9";"Reserva de Contingência";55311719;55311719;55311719;0;0;0
2018;"52903";"Fundo do Serviço Militar";"175";"Taxas por Serviços Públicos";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";2324700;2324700;2324700;2271067;1620514;1445240
2018;"26298";"Fundo Nacional de Desenvolvimento da Educação";"144";"Títulos de Responsabilidade do Tesouro Nacional - Outras Aplicações";"2";"Primária discricionária, não PAC, considerada no cálculo do RP";"3";"Outras Despesas Correntes";387269681;387269681;384368475;365742520;313591084;313591084
2018;"36901";"Fundo Nacional de Saúde";"100";"Recursos Ordinários";"0";"Financeira";"1";"Pessoal e Encargos Sociais";1201164324;1201164324;1151164324;994402983;994282983;994282983
2018;"52902";"Fundo de Administração do Hospital das Forças Armadas";"969";"Contribuição Patronal para o Plano de Seguridade Social do Servidor Público - CONDICIONADOS";"1";"Primária obrigatória, considerada no cálculo do RP";"1";"Pessoal e Encargos Sociais";2627021;2627021;0;0;0;0
2018;"56902";"Fundo Nacional de Habitação de Interesse Social - FNHIS";"100";"Recursos Ordinários";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"4";"Investimentos";0;2200000;2200000;2199997;9800;9800
2018;"36901";"Fundo Nacional de Saúde";"151";"Contribuição Social sobre o Lucro Líquido das Pessoas Jurídicas";"3";"Primária discricionária, PAC, considerada no cálculo do RP";"4";"Investimentos";71377000;71377000;34607000;34563432;13743794;13743794
