"exercicio";"uo_cod";"uo_desc";"fonte_cod";"fonte_desc";"rp_cod";"rp_desc";"gnd_cod";"gnd_desc";"ploa";"loa";"loa_mais_credito";"empenhado";"liquidado";"pago"
2023;"74902";"Recursos sob Supervisão do Fundo de Financiamento ao Estudante do Ensino Superior/FIES - Min. da Educação";"1052";"Recursos Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"5";"Inversões Financeiras";0;0;115704;115704;115704;115704
2023;"52903";"Fundo do Serviço Militar";"1052";"Recursos Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";6109370;6109370;6109370;6108208;4915993;4881586
2023;"74917";"Recursos sob Supervisão do Fundo de Desenvolvimento da Amazônia/FDA - MDR";"1114";"Pesquisa, Desenvolvimento e Tecnologia de Interesse do Desenvolvimento Regional";"0";"Financeira";"5";"Inversões Financeiras";6210000;6210000;6210000;0;0;0
2023;"52921";"Fundo do Exército";"1021";"Fiscalização de Produtos Controlados pelo Exército";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";24351305;24351305;31351305;31351141;24173730;20621157
2023;"52921";"Fundo do Exército";"1049";"Recursos Próprios da UO para Aplicação em Seguridade Social";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";292268;292268;292268;292257;185857;185857
2023;"74906";"Recursos sob Supervisão do Fundo de Terras e da Reforma Agrária/Banco da Terra - MDA";"1052";"Recursos Livres da UO";"0";"Financeira";"5";"Inversões Financeiras";133510548;133510548;133510548;133510548;53634796;53634796
2023;"36901";"Fundo Nacional de Saúde";"1122";"Recursos da UO para Aplicação na Seguridade Social, com Recursos de Superávit Financeiro Vinculados à Amortização e ao Pagamento do Serviço da Dívida Pública Federal";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";4922618;4948954;4948954;4948954;4948954;4948954
2023;"26298";"Fundo Nacional de Desenvolvimento da Educação";"3050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;5349502;5349502;3471143;3457740
2023;"22906";"Fundo de Defesa da Economia Cafeeira";"1050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"9";"Reserva de Contingência";1360386;0;0;0;0;0
2023;"36901";"Fundo Nacional de Saúde";"3000";"Recursos Livres da União";"7";"Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP";"4";"Investimentos";0;0;1377607;1376570;0;0
2023;"30912";"Fundo Nacional Antidrogas";"1000";"Recursos Livres da União";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;651683;3036116;3021116;753145;753145
2023;"74918";"Recursos sob Supervisão do Fundo de Desenvolvimento do Nordeste/FDNE - MDR";"1050";"Recursos Próprios Livres da UO";"0";"Financeira";"5";"Inversões Financeiras";631377593;631377593;631377593;473299541;226675082;226675082
2023;"71905";"Fundo de Garantia à Exportação - Recursos sob Supervisão do Ministério da Fazenda";"1050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";9.82e+08;9.82e+08;796307165;764465330;764465330;764465330
2023;"36901";"Fundo Nacional de Saúde";"1001";"Recursos Livres da Seguridade Social";"0";"Financeira";"1";"Pessoal e Encargos Sociais";731706586;731706586;731706586;731706586;728496906;728496906
2023;"28904";"Fundo de Garantia para Promoção da Competitividade - FGPC";"1050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;68866;68865;68865;68865
2023;"40904";"Fundo do Regime Geral de Previdência Social";"1002";"Atividades-fim da Seguridade Social";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";14990914252;14990914252;0;0;0;0
2023;"55901";"Fundo Nacional de Assistência Social";"1000";"Recursos Livres da União";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";0;4726559;3916292;2700000;0;0
2023;"41902";"Fundo de Universalização dos Serviços de Telecomunicações - FUST";"1044";"Recursos do FISTEL destinados ao FUST";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";1e+07;1e+07;1e+07;1e+07;1e+07;1e+07
2023;"30905";"Fundo de Defesa de Direitos Difusos";"1083";"Reparação de Danos Causados a Interesses Difusos e Coletivos";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";52076654;52076654;46671539;46671536;12665274;12650828
2023;"68902";"Fundo Nacional de Aviação Civil - FNAC";"1444";"Demais Aplicações Autorizadas para Recursos Oriundos de Títulos do Tesouro Nacional, Excetuado o Refinanciamento da Dívida Pública";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";0;0;133763539;128730163;11481465;11361795
2023;"74902";"Recursos sob Supervisão do Fundo de Financiamento ao Estudante do Ensino Superior/FIES - Min. da Educação";"1124";"Fundo Garantidor do Fundo de Financiamento Estudantil - FG-FIES";"2";"Primária discricionária, considerada no cálculo do RP";"5";"Inversões Financeiras";496524801;496524801;496524801;496524801;496524801;496524801
2023;"52932";"Fundo de Desenvolvimento do Ensino Profissional Marítimo";"1052";"Recursos Livres da UO";"0";"Financeira";"9";"Reserva de Contingência";110848600;110848600;110848600;0;0;0
2023;"26298";"Fundo Nacional de Desenvolvimento da Educação";"1000";"Recursos Livres da União";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"4";"Investimentos";0;39532525;39885576;37154375;0;0
2023;"44902";"Fundo Nacional sobre Mudança do Clima";"1072";"Desenvolvimento de Atividades de Gestão Ambiental Relacionadas à Cadeia Produtiva do Petróleo, ou apoio a projetos ou estudos e financiamento de empreendimentos que visem à mitigação da mudança do clima e à adaptação à mudança do clima e aos seus efeitos";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";0;0;131707;131707;131707;131707
2023;"55901";"Fundo Nacional de Assistência Social";"1002";"Atividades-fim da Seguridade Social";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";0;105523886;695523886;695523886;334362955;333952955
2023;"52932";"Fundo de Desenvolvimento do Ensino Profissional Marítimo";"1052";"Recursos Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";52501023;52501023;39151254;38914247;26273945;26127374
2023;"36901";"Fundo Nacional de Saúde";"3000";"Recursos Livres da União";"2";"Primária discricionária, considerada no cálculo do RP";"5";"Inversões Financeiras";0;0;3.93e+08;3.93e+08;3.93e+08;3.93e+08
2023;"26298";"Fundo Nacional de Desenvolvimento da Educação";"1000";"Recursos Livres da União";"0";"Financeira";"1";"Pessoal e Encargos Sociais";12186421;12186421;12257920;12257920;12189214;12189214
2023;"52931";"Fundo Naval";"1000";"Recursos Livres da União";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"4";"Investimentos";0;22571093;13936061;13915030;8033458;6645886
2023;"71904";"Fundo de Estabilidade do Seguro Rural - Recursos sob Supervisão do Ministério da Fazenda";"3050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;15829014;15829014;15829014;15829014
2023;"52911";"Fundo Aeronáutico";"1050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";947702325;947702325;909781738;902419544;648126203;646230591
2023;"74912";"Recursos sob Supervisão do Fundo Nacional de Cultura";"3029";"Fundo Setorial do Audiovisual - FSA, para o Desenvolvimento de Atividades Audiovisuais";"0";"Financeira";"5";"Inversões Financeiras";0;0;1.5e+08;1.5e+08;1.5e+08;1.5e+08
2023;"52911";"Fundo Aeronáutico";"1050";"Recursos Próprios Livres da UO";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";529522307;529522307;590710898;587277346;233156945;205890784
2023;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1098";"CT-Agronegócio e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";4477280;4477280;27338739;27338739;19814136;19814136
2023;"54902";"Fundo Nacional de Cultura";"8444";"Demais Aplicações Autorizadas para Recursos Oriundos de Títulos do Tesouro Nacional, Excetuado o Refinanciamen";"8";"Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP";"4";"Investimentos";0;2e+07;0;0;0;0
2023;"33904";"Fundo do Regime Geral de Previdência Social";"1049";"Recursos Próprios da UO para Aplicação em Seguridade Social";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;239714660;239714660;239594545;239594545
2023;"36901";"Fundo Nacional de Saúde";"3042";"Capitalização do Fundo Social";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;0;0;0;0
2023;"68902";"Fundo Nacional de Aviação Civil - FNAC";"1000";"Recursos Livres da União";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;1.5e+07;1.5e+07;1.5e+07;1.5e+07
2023;"30911";"Fundo Nacional de Segurança Pública";"1052";"Recursos Livres da UO";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";1664848;1664848;644048;644048;0;0
2023;"55901";"Fundo Nacional de Assistência Social";"1444";"Demais Aplicações Autorizadas para Recursos Oriundos de Títulos do Tesouro Nacional, Excetuado o Refinanciamento da Dívida Pública";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;1141035824;1140490504;1136617085;1074307147
2023;"56902";"Fundo Nacional de Habitação de Interesse Social - FNHIS";"1000";"Recursos Livres da União";"7";"Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP";"4";"Investimentos";0;0;10698681;10698681;0;0
2023;"42902";"Fundo Nacional de Cultura";"1121";"Recursos Livres da UO, com Recursos de Superávit Financeiro Vinculados à Amortização e ao Pagamento do Serviço da Dívida Pública Federal";"0";"Financeira";"9";"Reserva de Contingência";0;0;420714724;0;0;0
2023;"74917";"Recursos sob Supervisão do Fundo de Desenvolvimento da Amazônia/FDA - MDR";"1050";"Recursos Próprios Livres da UO";"0";"Financeira";"5";"Inversões Financeiras";401906253;401906253;401906253;230698061;0;0
2023;"52921";"Fundo do Exército";"3050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;4384959;4384639;1776198;1733092
2023;"39902";"Fundo Nacional de Aviação Civil - FNAC";"1000";"Recursos Livres da União";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";0;6.2e+07;0;0;0;0
2023;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1110";"CT-Info e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";"0";"Financeira";"9";"Reserva de Contingência";35963607;35963607;0;0;0;0
2023;"26298";"Fundo Nacional de Desenvolvimento da Educação";"1133";"Educação Básica, Vedado o Pagamento de Despesas com Pessoal";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";2147034299;2152497454;954368866;952599937;906012831;894355282
2023;"54902";"Fundo Nacional de Cultura";"1121";"Recursos Livres da UO, com Recursos de Superávit Financeiro Vinculados à Amortização e ao Pagamento do Serviço da Dívida Pública Federal";"0";"Financeira";"9";"Reserva de Contingência";420714724;420714724;0;0;0;0
2023;"81902";"Fundo Nacional do Idoso - FNI";"1096";"Doações Nacionais";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";2189856;2189856;2189856;1950000;0;0
2023;"30911";"Fundo Nacional de Segurança Pública";"1121";"Recursos Livres da UO, com Recursos de Superávit Financeiro Vinculados à Amortização e ao Pagamento do Serviço da Dívida Pública Federal";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";248946663;248946663;323287551;323285945;104362091;104362091
2023;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1107";"CT-Petro e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";"0";"Financeira";"5";"Inversões Financeiras";560720196;560720196;349934968;349934968;349934968;349934968
2023;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1099";"CT-Biotecnologia e Recursos Genéticos, e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";"0";"Financeira";"5";"Inversões Financeiras";165894841;165894841;242271140;242271140;242271140;242271140
2023;"52931";"Fundo Naval";"1052";"Recursos Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";78370;78370;78370;78370;72773;230
2023;"81902";"Fundo Nacional do Idoso - FNI";"1049";"Recursos Próprios da UO para Aplicação em Seguridade Social";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";209998;209998;313774;0;0;0
2023;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"3105";"CT-Mineral e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";"0";"Financeira";"5";"Inversões Financeiras";0;0;3e+07;3e+07;3e+07;3e+07
2023;"30907";"Fundo Penitenciário Nacional";"3050";"Recursos Próprios Livres da UO";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";0;0;149983455;149867201;86647414;86593044
2023;"55901";"Fundo Nacional de Assistência Social";"1000";"Recursos Livres da União";"8";"Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;3650000;3650000;3450000;2300000;2300000
2023;"55901";"Fundo Nacional de Assistência Social";"3000";"Recursos Livres da União";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;424151970;424151964;424151964;424151964
2023;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1101";"CT-Verde Amarelo (Programa de Estímulo à Interação Universidade-Empresa para o Apoio à Inovação) e Financiamentos Reembolsáveis, Subvenções Econômicas e Despesas Administrativas/Operacionais";"0";"Financeira";"9";"Reserva de Contingência";511024720;511024720;0;0;0;0
2023;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1052";"Recursos Livres da UO";"0";"Financeira";"5";"Inversões Financeiras";195668842;195668842;291639864;291639864;291639864;291639864
2023;"30907";"Fundo Penitenciário Nacional";"1121";"Recursos Livres da UO, com Recursos de Superávit Financeiro Vinculados à Amortização e ao Pagamento do Serviço da Dívida Pública Federal";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";119320783;119320783;126450120;126442321;32362130;32358068
2023;"22906";"Fundo de Defesa da Economia Cafeeira";"1050";"Recursos Próprios Livres da UO";"0";"Financeira";"9";"Reserva de Contingência";0;1360386;1360386;0;0;0
2023;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1110";"CT-Info e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";"0";"Financeira";"5";"Inversões Financeiras";22969481;22969481;0;0;0;0
2023;"40901";"Fundo de Amparo ao Trabalhador";"1444";"Demais Aplicações Autorizadas para Recursos Oriundos de Títulos do Tesouro Nacional, Excetuado o Refinanciamento da Dívida Pública";"8";"Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;9e+06;9e+06;9e+06;9e+06
2023;"52911";"Fundo Aeronáutico";"1000";"Recursos Livres da União";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";532935262;515235090;445993390;439257363;285135173;284923236
2023;"36901";"Fundo Nacional de Saúde";"1000";"Recursos Livres da União";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";0;5e+07;5e+07;46468936;0;0
2023;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1104";"CT-Infra e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";"0";"Financeira";"9";"Reserva de Contingência";255410484;255410484;0;0;0;0
2023;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1110";"CT-Info e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";12831985;12831985;12546598;12546598;10614212;10614212
2023;"30911";"Fundo Nacional de Segurança Pública";"1251";"Transferências do Fundo Nacional de Segurança Pública - FNSP";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";666311616;666311616;739926900;712157933;686502877;686502877
2023;"74918";"Recursos sob Supervisão do Fundo de Desenvolvimento do Nordeste/FDNE - MDR";"1114";"Pesquisa, Desenvolvimento e Tecnologia de Interesse do Desenvolvimento Regional";"0";"Financeira";"3";"Outras Despesas Correntes";0;0;7426449;7426449;0;0
2023;"54902";"Fundo Nacional de Cultura";"1050";"Recursos Próprios Livres da UO";"0";"Financeira";"5";"Inversões Financeiras";132340149;132340149;0;0;0;0
2023;"54902";"Fundo Nacional de Cultura";"1000";"Recursos Livres da União";"6";"Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP";"4";"Investimentos";0;13451323;0;0;0;0
2023;"39902";"Fundo Nacional de Aviação Civil - FNAC";"1050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";25132628;25132628;0;0;0;0
2023;"52931";"Fundo Naval";"3005";"Assistência Médico-Hospitalar dos Militares das Forças Armadas";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;1679479;1679479;0;0
2023;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"1106";"Recursos do FISTEL destinados ao CT-Espacial e a Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";"0";"Financeira";"5";"Inversões Financeiras";0;0;551436;551436;551436;551436
2023;"74916";"Recursos sob Supervisão do Fundo Nacional sobre Mudança do Clima/FNMC - MMA";"1072";"Desenvolvimento de Atividades de Gestão Ambiental Relacionadas à Cadeia Produtiva do Petróleo, ou apoio a projetos ou estudos e financiamento de empreendimentos que visem à mitigação da mudança do clima e à adaptação à mudança do clima e aos seus efeitos";"0";"Financeira";"5";"Inversões Financeiras";379395655;379395655;161744305;161744305;161744305;161744305
2023;"52911";"Fundo Aeronáutico";"1005";"Assistência Médico-Hospitalar dos Militares das Forças Armadas";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";347054891;347054891;278363128;278376446;257949591;256777725
2023;"33904";"Fundo do Regime Geral de Previdência Social";"1001";"Recursos Livres da Seguridade Social";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;2982124991;2967287738;2966048989;2966048989
2023;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1112";"CT-Amazônia e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";14406611;14406611;6406611;6406611;6406611;6406611
2023;"30907";"Fundo Penitenciário Nacional";"1052";"Recursos Livres da UO";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";6173831;6173831;2458882;2431307;0;0
2023;"30907";"Fundo Penitenciário Nacional";"8444";"Demais Aplicações Autorizadas para Recursos Oriundos de Títulos do Tesouro Nacional, Excetuado o Refinanciamen";"1";"Primária obrigatória, considerada no cálculo do RP";"4";"Investimentos";0;52686913;0;0;0;0
2023;"30911";"Fundo Nacional de Segurança Pública";"8444";"Demais Aplicações Autorizadas para Recursos Oriundos de Títulos do Tesouro Nacional, Excetuado o Refinanciamen";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;100842896;0;0;0;0
2023;"30907";"Fundo Penitenciário Nacional";"3052";"Recursos Livres da UO";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;11215534;9424219;1767686;1518972
2023;"42902";"Fundo Nacional de Cultura";"1029";"Fundo Setorial do Audiovisual - FSA, para o Desenvolvimento de Atividades Audiovisuais";"0";"Financeira";"5";"Inversões Financeiras";0;0;876175016;876175016;876175016;876175016
2023;"20927";"Fundo de Imprensa Nacional";"1050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";1770000;1770000;6757518;6086610;2681200;0
2023;"52911";"Fundo Aeronáutico";"3050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";0;0;13850714;13690058;0;0
2023;"30905";"Fundo de Defesa de Direitos Difusos";"1083";"Reparação de Danos Causados a Interesses Difusos e Coletivos";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";17697666;17697666;22321583;22284904;16159554;16156932
2023;"52931";"Fundo Naval";"3050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;19004090;18971483;5483278;5298408
2023;"55901";"Fundo Nacional de Assistência Social";"1001";"Recursos Livres da Seguridade Social";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";75273108675;75833949521;76093874842;76093870883;76092506619;75915570777
2023;"26298";"Fundo Nacional de Desenvolvimento da Educação";"1444";"Demais Aplicações Autorizadas para Recursos Oriundos de Títulos do Tesouro Nacional, Excetuado o Refinanciamento da Dívida Pública";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;1395497828;1394130745;1376883577;1376883577
2023;"74910";"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.";"3110";"CT-Info e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";"0";"Financeira";"5";"Inversões Financeiras";0;0;42921121;42921121;42921121;42921121
2023;"73901";"Fundo Constitucional do Distrito Federal - FCDF";"1000";"Recursos Livres da União";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";3337329257;3337329257;4516783750;4516006127;4067152520;3945961655
2023;"26298";"Fundo Nacional de Desenvolvimento da Educação";"1050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";8450441;8450441;0;0;0;0
2023;"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1107";"CT-Petro e Financiamentos Reembolsáveis, Subvenções Econômicas, Despesas Administrativas/Operacionais e Ações Transversais";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";4803691;4803691;145148617;145148617;106262419;102074627
2023;"26298";"Fundo Nacional de Desenvolvimento da Educação";"1133";"Educação Básica, Vedado o Pagamento de Despesas com Pessoal";"7";"Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;38066681;0;0;0;0
2023;"54902";"Fundo Nacional de Cultura";"8444";"Demais Aplicações Autorizadas para Recursos Oriundos de Títulos do Tesouro Nacional, Excetuado o Refinanciamen";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;3.071e+09;0;0;0;0
2023;"26298";"Fundo Nacional de Desenvolvimento da Educação";"1008";"Educação Pública, com Prioridade para a Educação Básica";"1";"Primária obrigatória, considerada no cálculo do RP";"3";"Outras Despesas Correntes";18152728946;18152728946;3767896524;3767896524;3578105239;3578105239
2023;"52921";"Fundo do Exército";"1050";"Recursos Próprios Livres da UO";"2";"Primária discricionária, considerada no cálculo do RP";"4";"Investimentos";171970400;171970400;161824604;161560149;66435824;65598960
2023;"42902";"Fundo Nacional de Cultura";"1029";"Fundo Setorial do Audiovisual - FSA, para o Desenvolvimento de Atividades Audiovisuais";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;19039063;19039063;0;0
2023;"68902";"Fundo Nacional de Aviação Civil - FNAC";"1444";"Demais Aplicações Autorizadas para Recursos Oriundos de Títulos do Tesouro Nacional, Excetuado o Refinanciamento da Dívida Pública";"2";"Primária discricionária, considerada no cálculo do RP";"3";"Outras Despesas Correntes";0;0;104790622;104790622;69603877;69603877
